variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Arbeitnehmer, die trotz Krankheit zur Arbeit gehen"
"v01"	"1"	"Gibt viele"
"v01"	"2"	"Sind eher Einzelfälle"
"v01"	"3"	"W.N./K.A."
"v02"	"Variable Label"	"Arbeitnehmer, die sich Montag bzw.Freitag krank melden"
"v02"	"1"	"Gibt viele"
"v02"	"2"	"Sind eher Einzelfälle"
"v02"	"3"	"W.N./K.A."
"v03"	"Variable Label"	"Mißbrauch in welchen Berufsgruppen?"
"v03"	"1"	"Quer durch alle Berufsgruppen"
"v03"	"2"	"Arbeitnehmer bestimmter Berufsgruppen neigen eher dazu"
"v03"	"3"	"W.N./K.A."
"v05"	"Variable Label"	"Nichtbezahlen des ersten Krankenstandstags"
"v05"	"1"	"Dafür"
"v05"	"2"	"Dagegen"
"v05"	"3"	"W.N./K.A."
"v06"	"Variable Label"	"Bonus-Malus-System in Krankenversicherung"
"v06"	"1"	"Dafür"
"v06"	"2"	"Dagegen"
"v06"	"3"	"W.N./K.A."
"v07"	"Variable Label"	"Vermittlung des Arbeitsamtes über erlernten Beruf hinaus"
"v07"	"1"	"Ja"
"v07"	"2"	"Nein"
"v07"	"3"	"W.N./K.A."
"v08"	"Variable Label"	"Verlust der Arbeitslosenunterstützung"
"v08"	"1"	"Ja"
"v08"	"2"	"Nein"
"v08"	"3"	"W.N./K.A."
"v09"	"Variable Label"	"Besteuerung der Arbeitslosenunterstützung"
"v09"	"1"	"Besteuert werden"
"v09"	"2"	"Nicht besteuert werden"
"v09"	"3"	"W.N./K.A."
"v10"	"Variable Label"	"Geschlecht"
"v10"	"1"	"Männlich"
"v10"	"2"	"Weiblich"
"v11"	"Variable Label"	"Alter"
"v11"	"1"	"16 bis 24 Jahre"
"v11"	"2"	"25 bis 39 Jahre"
"v11"	"3"	"40 bis 59 Jahre"
"v11"	"4"	"Ab 60 Jahre"
"v12"	"Variable Label"	"Bildung"
"v12"	"1"	"Matura/Universität"
"v12"	"2"	"Pflichtschule mit weiterer Ausbildung"
"v12"	"3"	"Pflichtschule ohne weiterer Ausbildung"
"v13"	"Variable Label"	"Tätigkeit"
"v13"	"1"	"In Ausbildung"
"v13"	"2"	"Nicht berufstätig"
"v13"	"3"	"Pension"
"v13"	"4"	"Selbständig/Landwirt"
"v13"	"5"	"Arbeiter"
"v13"	"6"	"Angestellte"
"v14"	"Variable Label"	"Parteipräferenz"
"v14"	"1"	"SPÖ"
"v14"	"2"	"ÖVP"
"v14"	"3"	"FPÖ"
"v14"	"4"	"KPÖ"
"v14"	"5"	"GAL"
"v14"	"6"	"Andere"
"v14"	"7"	"Keine"
"v14"	"8"	"K.A."
"v15"	"Variable Label"	"Bundesland"
"v15"	"1"	"Wien"
"v15"	"2"	"Niederösterreich"
"v15"	"3"	"Burgenland"
"v15"	"4"	"Steiermark"
"v15"	"5"	"Kärnten"
"v15"	"6"	"Oberösterreich"
"v15"	"7"	"Salzburg"
"v15"	"8"	"Tirol"
"v15"	"9"	"Vorarlberg"
"v4a"	"Variable Label"	"W.N./K.A."
"v4a"	"Variable Label"	"Nicht genannt"
"v4a"	"1"	"Genannt"
"v4b"	"Variable Label"	"Anderes"
"v4b"	"Variable Label"	"Nicht genannt"
"v4b"	"1"	"Genannt"
"v4c"	"Variable Label"	"Angestellte"
"v4c"	"Variable Label"	"Nicht genannt"
"v4c"	"1"	"Genannt"
"v4d"	"Variable Label"	"Arbeiter"
"v4d"	"Variable Label"	"Nicht genannt"
"v4d"	"1"	"Genannt"
"v4e"	"Variable Label"	"Beamte"
"v4e"	"Variable Label"	"Nicht genannt"
"v4e"	"1"	"Genannt"
"v4f"	"Variable Label"	"Facharbeiter"
"v4f"	"Variable Label"	"Nicht genannt"
"v4f"	"1"	"Genannt"
"v4g"	"Variable Label"	"Hilfsarbeiter"
"v4g"	"Variable Label"	"Nicht genannt"
"v4g"	"1"	"Genannt"
"v4h"	"Variable Label"	"Gemeindebedienstete"
"v4h"	"Variable Label"	"Nicht genannt"
"v4h"	"1"	"Genannt"
"v4i"	"Variable Label"	"Bauarbeiter"
"v4i"	"Variable Label"	"Nicht genannt"
"v4i"	"1"	"Genannt"
"version"	"Variable Label"	"AUSSDA archive version"
