variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gesamt"	"Variable Label"	"<keine>"
"gesamt"	"1"	"Gesamt"
"gewbild"	"Variable Label"	"<keine>"
"gewsex"	"Variable Label"	"<keine>"
"v1"	"Variable Label"	"Soll Österreich Mitglied der EU bleiben?"
"v1"	"1"	"bei EU bleiben"
"v1"	"2"	"wieder austreten"
"v1"	"3"	"W.N./K.A."
"v10"	"Variable Label"	"Geschlecht"
"v10"	"1"	"männlich"
"v10"	"2"	"weiblich"
"v11"	"Variable Label"	"Alter"
"v11"	"1"	"16-24 Jahre"
"v11"	"2"	"25-39 Jahre"
"v11"	"3"	"40-59 Jahre"
"v11"	"4"	"ab 60 Jahre"
"v12"	"Variable Label"	"Bildung"
"v12"	"1"	"Matura, Universität"
"v12"	"2"	"Pflichtschule mit weiterer Ausbildung (Lehre, Fachschule)"
"v12"	"3"	"Pflichtschule ohne weitere Ausbildung"
"v13"	"Variable Label"	"Tätigkeit"
"v13"	"1"	"in Ausbildung"
"v13"	"2"	"nicht berufstätig"
"v13"	"3"	"Pension"
"v13"	"4"	"selbständig (auch Landwirte)"
"v13"	"5"	"Arbeiter"
"v13"	"6"	"Angestellte"
"v13"	"7"	"Beamte"
"v14"	"Variable Label"	"Parteipräferenz"
"v14"	"1"	"SPÖ"
"v14"	"2"	"ÖVP"
"v14"	"3"	"FPÖ"
"v14"	"4"	"KPÖ"
"v14"	"5"	"GAL"
"v14"	"6"	"LIF"
"v14"	"7"	"Keine"
"v14"	"8"	"K.A."
"v15"	"Variable Label"	"Bundesland"
"v15"	"1"	"Wien"
"v15"	"2"	"Niederösterreich"
"v15"	"3"	"Burgenland"
"v15"	"4"	"Steiermark"
"v15"	"5"	"Kärnten"
"v15"	"6"	"Oberösterreich"
"v15"	"7"	"Salzburg"
"v15"	"8"	"Tirol"
"v15"	"9"	"Vorarlberg"
"v2"	"Variable Label"	"War der Beitritt zur EU damals richtig oder falsch?"
"v2"	"1"	"richtig"
"v2"	"2"	"falsch"
"v2"	"3"	"W.N./K.A."
"v3a"	"Variable Label"	"Die Rolle der Tschechen beim Zerfall der österreichisch-ungarischen Monarchie"
"v3a"	"1"	"sehr wichtig"
"v3a"	"2"	"wichtig"
"v3a"	"3"	"weniger wichtig"
"v3a"	"4"	"gar nicht wichtig"
"v3a"	"5"	"W.N./K.A."
"v3b"	"Variable Label"	"Die Atomkraftpolitik Tschechiens"
"v3b"	"1"	"sehr wichtig"
"v3b"	"2"	"wichtig"
"v3b"	"3"	"weniger wichtig"
"v3b"	"4"	"gar nicht wichtig"
"v3b"	"5"	"W.N./K.A."
"v3c"	"Variable Label"	"Die Vertreibung der Deutschen aus der Tschechoslowakei nach dem 2. Weltkrieg"
"v3c"	"1"	"sehr wichtig"
"v3c"	"2"	"wichtig"
"v3c"	"3"	"weniger wichtig"
"v3c"	"4"	"gar nicht wichtig"
"v3c"	"5"	"W.N./K.A."
"v3d"	"Variable Label"	"Viele Österreicher sind tschechischer Herkunft und das ist ihnen peinlich"
"v3d"	"1"	"sehr wichtig"
"v3d"	"2"	"wichtig"
"v3d"	"3"	"weniger wichtig"
"v3d"	"4"	"gar nicht wichtig"
"v3d"	"5"	"W.N./K.A."
"v3e"	"Variable Label"	"Die Tschechen haben die Maßnahmen der 14 EU-Regierungen, die sogenannten Sanktionen, unterstützt"
