variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gesamt"	"Variable Label"	"Gesamt"
"gesamt"	"1"	"Gesamt"
"gewicht"	"Variable Label"	"<keine>"
"v10"	"Variable Label"	"Häufigkeit von Slowakei-Aufenthalten"
"v10"	"1"	"täglich"
"v10"	"2"	"mind. 1x in der Woche"
"v10"	"3"	"mind. 1x im Monat"
"v10"	"4"	"seltener"
"v10"	"5"	"nie"
"v11a"	"Variable Label"	"Arbeiten"
"v11a"	"Variable Label"	"nicht genannt"
"v11a"	"1"	"genannt"
"v11b"	"Variable Label"	"Einkaufen"
"v11b"	"Variable Label"	"nicht genannt"
"v11b"	"1"	"genannt"
"v11c"	"Variable Label"	"Freunde und Verwandte besuchen"
"v11c"	"Variable Label"	"nicht genannt"
"v11c"	"1"	"genannt"
"v11d"	"Variable Label"	"Urlaub"
"v11d"	"Variable Label"	"nicht genannt"
"v11d"	"1"	"genannt"
"v11e"	"Variable Label"	"Besichtigungen und Ausflüge"
"v11e"	"Variable Label"	"nicht genannt"
"v11e"	"1"	"genannt"
"v11f"	"Variable Label"	"Freizeit und Unterhaltung"
"v11f"	"Variable Label"	"nicht genannt"
"v11f"	"1"	"genannt"
"v11g"	"Variable Label"	"Anderes"
"v11g"	"Variable Label"	"nicht genannt"
"v11g"	"1"	"genannt"
"v12"	"Variable Label"	"Internationale Stellung Österreichs nach Beitritt der Slowakei zur EU"
"v12"	"1"	"verbessern"
"v12"	"2"	"verschlechtern"
"v12"	"3"	"gleichgeblieben"
"v12"	"4"	"W.N./K.A."
"v13"	"Variable Label"	"Geschlecht"
"v13"	"1"	"männlich"
"v13"	"2"	"weiblich"
"v14"	"Variable Label"	"Alter"
"v14"	"1"	"16-24 Jahre"
"v14"	"2"	"25-39 Jahre"
"v14"	"3"	"40-59 Jahre"
"v14"	"4"	"ab 60 Jahre"
"v15"	"Variable Label"	"Bildung"
"v15"	"1"	"Matura, Universität"
"v15"	"2"	"Pflichtschule mit weiterer Ausbildung (Lehre, Fachschule)"
"v15"	"3"	"Pflichtschule ohne weitere Ausbildung"
"v16"	"Variable Label"	"Tätigkeit"
"v16"	"1"	"in Ausbildung"
