variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Bedeutung der Europawahlen"
"v01"	"1"	"viel wichtiger"
"v01"	"2"	"gleich wichtig"
"v01"	"3"	"etwas weniger wichtig"
"v01"	"4"	"gar nicht wichtig"
"v01"	"5"	"W.N./K.A."
"v02"	"Variable Label"	"Wirkung einer hohen Wahlbeteiligung"
"v02"	"1"	"gut für Österreich"
"v02"	"2"	"belanglos"
"v02"	"3"	"W.N./K.A."
"v03"	"Variable Label"	"Nutzen für Österreich bei Stimmabgabe"
"v03"	"1"	"ja"
"v03"	"2"	"nein"
"v03"	"3"	"W.N./K.A."
"v05"	"Variable Label"	"Informationsgrad über EU"
"v05"	"1"	"ausreichend informiert"
"v05"	"2"	"einigermaßen informiert"
"v05"	"3"	"gar nicht informiert"
"v05"	"4"	"W.N./K.A."
"v06"	"Variable Label"	"EU-Wahlen als Protestwahlen geeignet"
"v06"	"1"	"ja"
"v06"	"2"	"nein"
"v06"	"3"	"W.N./K.A."
"v07"	"Variable Label"	"Bei EU-Wahl gegen Politik der Bundesregierung protestieren?"
"v07"	"1"	"ja"
"v07"	"2"	"nein"
"v07"	"3"	"werde nicht wählen"
"v07"	"4"	"W.N./K.A."
"v08"	"Variable Label"	"Soll Österreich in EU bleiben?"
"v08"	"1"	"In EU bleiben"
"v08"	"2"	"Wieder austreten"
"v08"	"3"	"W.N./K.A."
"v09"	"Variable Label"	"Geschlecht"
"v09"	"1"	"Männlich"
"v09"	"2"	"Weiblich"
"v10"	"Variable Label"	"Alter"
"v10"	"1"	"16 bis 24 Jahre"
"v10"	"2"	"25 bis 39 Jahre"
"v10"	"3"	"40 bis 59 Jahre"
"v10"	"4"	"Ab 60 Jahre"
"v11"	"Variable Label"	"Bildung"
"v11"	"1"	"Matura/Universität"
"v11"	"2"	"Pflichtschule mit weiterer Ausbildung"
"v11"	"3"	"Pflichtschule ohne weiterer Ausbildung"
"v12"	"Variable Label"	"Tätigkeit"
"v12"	"1"	"In Ausbildung"
"v12"	"2"	"Nicht berufstätig"
"v12"	"3"	"Pension"
"v12"	"4"	"Selbständig/Landwirt"
"v12"	"5"	"Arbeiter"
"v12"	"6"	"Angestellte"
"v12"	"7"	"Beamte"
"v13"	"Variable Label"	"Parteipräferenz"
"v13"	"1"	"SPÖ"
"v13"	"2"	"ÖVP"
"v13"	"3"	"FPÖ"
"v13"	"4"	"KPÖ"
"v13"	"5"	"GAL"
"v13"	"6"	"LIF"
"v13"	"7"	"Keine"
"v13"	"8"	"K.A."
"v4a"	"Variable Label"	"Europäische Politik mitgestalten"
"v4a"	"1"	"sehr wichtig"
"v4a"	"2"	"weniger wichtig"
"v4a"	"3"	"gar nicht wichtig"
"v4a"	"4"	"W.N./K.A."
"v4b"	"Variable Label"	"Für Österreich Vorteile herausholen"
"v4b"	"1"	"sehr wichtig"
"v4b"	"2"	"weniger wichtig"
"v4b"	"3"	"gar nicht wichtig"
"v4b"	"4"	"W.N./K.A."
"v4c"	"Variable Label"	"Die Brüsseler Bürokratie kontrollieren"
"v4c"	"1"	"sehr wichtig"
"v4c"	"2"	"weniger wichtig"
"v4c"	"3"	"gar nicht wichtig"
"v4c"	"4"	"W.N./K.A."
"version"	"Variable Label"	"AUSSDA archive version"
