variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v1"	"Variable Label"	"Sollte Österreich, Ihrer Meinung nach, Mitglied der Europäischen Union bleiben oder wieder austreten?"
"v1"	"1"	"Bei EU bleiben"
"v1"	"2"	"Wieder austreten"
"v1"	"3"	"W.N./K.A."
"v10"	"Variable Label"	"Die Nachfrage nach elektrischem Strom in Österreich wird in den nächsten 10 Jahren um ca. 30% steigen. Glauben Sie, dass diese Nachfrage durch erneuerbare Energie voll gedeckt werden könnte?"
"v10"	"1"	"Ja, auf alle Fälle"
"v10"	"2"	"Nicht ganz"
"v10"	"3"	"Nur zu einem kleinen Teil"
"v10"	"4"	"W.N./K.A."
"v11a"	"Variable Label"	"Windkraftwerke"
"v11a"	"1"	"sehr viel"
"v11a"	"2"	"viel"
"v11a"	"3"	"etwas"
"v11a"	"4"	"ein wenig"
"v11a"	"5"	"W.N./K.A."
"v11b"	"Variable Label"	"Neue Wasserkraftwerke"
"v11b"	"1"	"sehr viel"
"v11b"	"2"	"viel"
"v11b"	"3"	"etwas"
"v11b"	"4"	"ein wenig"
"v11b"	"5"	"W.N./K.A."
"v11c"	"Variable Label"	"Solarstrom"
"v11c"	"1"	"sehr viel"
"v11c"	"2"	"viel"
"v11c"	"3"	"etwas"
"v11c"	"4"	"ein wenig"
"v11c"	"5"	"W.N./K.A."
"v11d"	"Variable Label"	"Holz-, Stroh- und Müllkraftwerke"
"v11d"	"1"	"sehr viel"
"v11d"	"2"	"viel"
"v11d"	"3"	"etwas"
"v11d"	"4"	"ein wenig"
"v11d"	"5"	"W.N./K.A."
"v11e"	"Variable Label"	"Alle zusammen"
"v11e"	"1"	"sehr viel"
"v11e"	"2"	"viel"
"v11e"	"3"	"etwas"
"v11e"	"4"	"ein wenig"
"v11e"	"5"	"W.N./K.A."
"v12a"	"Variable Label"	"ein niedriger Preis"
"v12a"	"1"	"sehr wichtig"
"v12a"	"2"	"wichtig"
"v12a"	"3"	"weniger wichtig"
"v12a"	"4"	"gar nicht wichtig"
"v12a"	"5"	"W.N./K.A."
"v12b"	"Variable Label"	"eine sichere Versorgung"
"v12b"	"1"	"sehr wichtig"
"v12b"	"2"	"wichtig"
"v12b"	"3"	"weniger wichtig"
"v12b"	"4"	"gar nicht wichtig"
"v12b"	"5"	"W.N./K.A."
"v12c"	"Variable Label"	"die Umweltverträglichkeit"
"v12c"	"1"	"sehr wichtig"
"v12c"	"2"	"wichtig"
"v12c"	"3"	"weniger wichtig"
"v12c"	"4"	"gar nicht wichtig"
"v12c"	"5"	"W.N./K.A."
"v13"	"Variable Label"	"Man sollte alle technisch möglichen Wasserkraftwerke in Österreich bauen oder sollte man die Landschaft unverbaut lassen?"
"v13"	"1"	"Man sollte alle technisch möglichen Wasserkraftwerke in Öste"
"v13"	"2"	"Man sollte die Landschaft unverbaut lassen"
"v13"	"3"	"W.N./K.A."
"v14a"	"Variable Label"	"Mit den vorhandenen Kraftwerken ist die Stromversorgung in Österreich langfristig gesichert"
"v14a"	"1"	"stimme zu"
"v14a"	"2"	"stimme nicht zu"
