variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v1"	"Variable Label"	"Verbundenheit in 1. Linie"
"v1"	"1"	"Mit Europa"
"v1"	"2"	"Mit Österreich"
"v1"	"3"	"Mit Ihrem Bundesland"
"v1"	"4"	"Mit Ihrer Gemeinde bzw. Ihrer Stadt"
"v1"	"5"	"Anderes"
"v1"	"6"	"W.N./K.A."
"v10a"	"Variable Label"	"Ihre Arbeit"
"v10a"	"1"	"sehr wichtig"
"v10a"	"2"	"wichtig"
"v10a"	"3"	"nicht sehr wichtig"
"v10a"	"4"	"unwichtig"
"v10a"	"5"	"W.N./K.A."
"v10b"	"Variable Label"	"Ihre Familie"
"v10b"	"1"	"sehr wichtig"
"v10b"	"2"	"wichtig"
"v10b"	"3"	"nicht sehr wichtig"
"v10b"	"4"	"unwichtig"
"v10b"	"5"	"W.N./K.A."
"v10c"	"Variable Label"	"Ihr Einkommen"
"v10c"	"1"	"sehr wichtig"
"v10c"	"2"	"wichtig"
"v10c"	"3"	"nicht sehr wichtig"
"v10c"	"4"	"unwichtig"
"v10c"	"5"	"W.N./K.A."
"v10d"	"Variable Label"	"Liebe und Zuneigung"
"v10d"	"1"	"sehr wichtig"
"v10d"	"2"	"wichtig"
"v10d"	"3"	"nicht sehr wichtig"
"v10d"	"4"	"unwichtig"
"v10d"	"5"	"W.N./K.A."
"v10e"	"Variable Label"	"Die Einflussmöglichkeiten auf politische Entscheidungen"
"v10e"	"1"	"sehr wichtig"
"v10e"	"2"	"wichtig"
"v10e"	"3"	"nicht sehr wichtig"
"v10e"	"4"	"unwichtig"
"v10e"	"5"	"W.N./K.A."
"v10f"	"Variable Label"	"Eine erfolgreiche Karriere"
"v10f"	"1"	"sehr wichtig"
"v10f"	"2"	"wichtig"
"v10f"	"3"	"nicht sehr wichtig"
"v10f"	"4"	"unwichtig"
"v10f"	"5"	"W.N./K.A."
"v10g"	"Variable Label"	"Ihre Freizeit"
"v10g"	"1"	"sehr wichtig"
"v10g"	"2"	"wichtig"
"v10g"	"3"	"nicht sehr wichtig"
"v10g"	"4"	"unwichtig"
"v10g"	"5"	"W.N./K.A."
"v10h"	"Variable Label"	"Ihr religiöser Glaube"
"v10h"	"1"	"sehr wichtig"
"v10h"	"2"	"wichtig"
"v10h"	"3"	"nicht sehr wichtig"
"v10h"	"4"	"unwichtig"
"v10h"	"5"	"W.N./K.A."
"v10i"	"Variable Label"	"Ihre Gesundheit"
"v10i"	"1"	"sehr wichtig"
"v10i"	"2"	"wichtig"
"v10i"	"3"	"nicht sehr wichtig"
"v10i"	"4"	"unwichtig"
"v10i"	"5"	"W.N./K.A."
"v10j"	"Variable Label"	"Umweltqualität"
"v10j"	"1"	"sehr wichtig"
"v10j"	"2"	"wichtig"
"v10j"	"3"	"nicht sehr wichtig"
"v10j"	"4"	"unwichtig"
"v10j"	"5"	"W.N./K.A."
"v10k"	"Variable Label"	"Die öffentliche Sicherheit und die Bekämpfung der Kriminalität"
"v10k"	"1"	"sehr wichtig"
"v10k"	"2"	"wichtig"
"v10k"	"3"	"nicht sehr wichtig"
"v10k"	"4"	"unwichtig"
"v10k"	"5"	"W.N./K.A."
"v10l"	"Variable Label"	"Ihre Wohnung/Ihr Haus"
"v10l"	"1"	"sehr wichtig"
"v10l"	"2"	"wichtig"
"v10l"	"3"	"nicht sehr wichtig"
"v10l"	"4"	"unwichtig"
"v10l"	"5"	"W.N./K.A."
"v10m"	"Variable Label"	"Die demokratischen Institutionen wie z.B. Partei, Gewerkschaft etc."
"v10m"	"1"	"sehr wichtig"
"v10m"	"2"	"wichtig"
"v10m"	"3"	"nicht sehr wichtig"
"v10m"	"4"	"unwichtig"
"v10m"	"5"	"W.N./K.A."
"v10n"	"Variable Label"	"Ihre Teilnahme am gesellschaftlichen Leben"
"v10n"	"1"	"sehr wichtig"
"v10n"	"2"	"wichtig"
"v10n"	"3"	"nicht sehr wichtig"
"v10n"	"4"	"unwichtig"
"v10n"	"5"	"W.N./K.A."
"v11"	"Variable Label"	"Sind Sie....."
"v11"	"1"	"voll berufstätig"
"v11"	"2"	"teilweise berufstätig (15-35 Std./Tag)"
"v11"	"3"	"teilweise berufstätig (<15 Std./Tag)"
"v11"	"4"	"arbeitslos"
"v11"	"5"	"mithelfender Familienangehöriger"
"v11"	"6"	"Student/Schüler"
"v11"	"7"	"Lehrling"
"v11"	"8"	"im Haushalt tätig (ohne eigenes Einkommen)"
"v11"	"9"	"Präsenzdiener, Karenzurlaub"
"v11"	"10"	"in Frühpension"
"v11"	"11"	"in Gleitpension"
"v11"	"12"	"in Pension"
"v12"	"Variable Label"	"Geschlecht"
"v12"	"1"	"männlich"
"v12"	"2"	"weiblich"
"v13"	"Variable Label"	"Alter"
"v13"	"1"	"bis 25 Jahre"
"v13"	"2"	"26-35 Jahre"
"v13"	"3"	"36-50 Jahre"
"v13"	"4"	"51-65 Jahre"
"v13"	"5"	"ab 66 Jahre"
"v14"	"Variable Label"	"Schulbildung"
"v14"	"1"	"Hochschule"
"v14"	"2"	"Mittelschule"
"v14"	"3"	"Berufs- oder Handelsschule"
"v14"	"4"	"Pflichtschule ohne weitere Ausbildung (Volks- u. Hauptsch.)"
"v15"	"Variable Label"	"Tätigkeit"
"v15"	"1"	"In Ausbildung (Schule, Lehre, Universität)"
"v15"	"2"	"Pension"
"v15"	"3"	"Nur im Haushalt tätig"
"v15"	"4"	"Arbeitslos"
"v15"	"5"	"Selbständig"
"v15"	"6"	"Landwirt"
"v15"	"7"	"Hilfsarbeiter"
"v15"	"8"	"Facharbeiter"
"v15"	"9"	"Angestellter"
"v15"	"10"	"Beamter"
"v15"	"11"	"Anderes"
"v16"	"Variable Label"	"Aktuelle Parteipräferenz"
"v16"	"1"	"SPÖ"
"v16"	"2"	"FPÖ"
"v16"	"3"	"ÖVP"
"v16"	"4"	"Grüne"
"v16"	"5"	"LIF"
"v16"	"6"	"KPÖ"
"v16"	"7"	"Keine"
"v16"	"8"	"K.A."
"v17"	"Variable Label"	"Parteipräferenz früher"
"v17"	"1"	"SPÖ"
"v17"	"2"	"FPÖ"
"v17"	"3"	"ÖVP"
"v17"	"4"	"Grüne"
"v17"	"5"	"LIF"
"v17"	"6"	"KPÖ"
"v17"	"7"	"Keine"
"v17"	"8"	"K.A."
"v18"	"Variable Label"	"Bundesland"
"v18"	"1"	"Wien"
"v18"	"2"	"Burgenland"
"v18"	"3"	"Niederösterreich"
"v18"	"4"	"Oberösterreich"
"v18"	"5"	"Salzburg"
"v18"	"6"	"Tirol"
"v18"	"7"	"Vorarlberg"
"v18"	"8"	"Steiermark"
"v18"	"9"	"Kärnten"
"v2"	"Variable Label"	"Verbundenheit in 2. Linie"
"v2"	"1"	"Mit Europa"
"v2"	"2"	"Mit Österreich"
"v2"	"3"	"Mit Ihrem Bundesland"
"v2"	"4"	"Mit Ihrer Gemeinde bzw. Ihrer Stadt"
"v2"	"5"	"Anderes"
"v2"	"6"	"W.N./K.A."
"v3"	"Variable Label"	"Sicherheitsgefühl in der Nacht in der Nachbarschaft"
"v3"	"1"	"sehr sicher"
"v3"	"2"	"ziemlich sicher"
"v3"	"3"	"ziemlich unsicher"
"v3"	"4"	"sehr unsicher"
"v3"	"5"	"W.N./K.A."
"v4a1"	"Variable Label"	"Gewerkschaft: Mitglied"
"v4a1"	"Variable Label"	"nicht genannt"
"v4a1"	"1"	"genannt"
"v4a2"	"Variable Label"	"Gewerkschaft: Funktionär"
"v4a2"	"Variable Label"	"nicht genannt"
"v4a2"	"1"	"genannt"
"v4b1"	"Variable Label"	"Politische Partei: Mitglied"
"v4b1"	"Variable Label"	"nicht genannt"
"v4b1"	"1"	"genannt"
"v4b2"	"Variable Label"	"Politische Partei: Funktionär"
"v4b2"	"Variable Label"	"nicht genannt"
"v4b2"	"1"	"genannt"
"v4c1"	"Variable Label"	"Bürgerbewegung: Mitglied"
"v4c1"	"Variable Label"	"nicht genannt"
"v4c1"	"1"	"genannt"
"v4c2"	"Variable Label"	"Bürgerbewegung: Funktionär"
"v4c2"	"Variable Label"	"nicht genannt"
"v4c2"	"1"	"genannt"
"v4d1"	"Variable Label"	"Kirchliche Organisation: Mitglied"
"v4d1"	"Variable Label"	"nicht genannt"
"v4d1"	"1"	"genannt"
"v4d2"	"Variable Label"	"Kirchliche Organisation: Funktionär"
"v4d2"	"Variable Label"	"nicht genannt"
"v4d2"	"1"	"genannt"
"v4e1"	"Variable Label"	"Musikverein bzw. Gesangsverein: Mitglied"
"v4e1"	"Variable Label"	"nicht genannt"
"v4e1"	"1"	"genannt"
"v4e2"	"Variable Label"	"Musikverein bzw. Gesangsverein: Funktionär"
"v4e2"	"Variable Label"	"nicht genannt"
"v4e2"	"1"	"genannt"
"v4f1"	"Variable Label"	"Sportverein: Mitglied"
"v4f1"	"Variable Label"	"nicht genannt"
"v4f1"	"1"	"genannt"
"v4f2"	"Variable Label"	"Sportverein: Funktionär"
"v4f2"	"Variable Label"	"nicht genannt"
"v4f2"	"1"	"genannt"
"v4g1"	"Variable Label"	"Andere Organisation: Mitglied"
"v4g1"	"Variable Label"	"nicht genannt"
"v4g1"	"1"	"genannt"
"v4g2"	"Variable Label"	"Andere Organisation: Funktionär"
"v4g2"	"Variable Label"	"nicht genannt"
"v4g2"	"1"	"genannt"
"v4h1"	"Variable Label"	"kein Mitglied einer Organisation"
"v4h1"	"Variable Label"	"nicht genannt"
"v4h1"	"1"	"genannt"
"v4h2"	"Variable Label"	"kein Funktionär einer Organisation"
"v4h2"	"Variable Label"	"nicht genannt"
"v4h2"	"1"	"genannt"
"v5"	"Variable Label"	"Ausmaß an Freizeit"
"v5"	"1"	"sehr viel Freizeit"
"v5"	"2"	"viel Freizeit"
"v5"	"3"	"wenig Freizeit"
"v5"	"4"	"sehr wenig Freizeit"
"v5"	"5"	"W.N./K.A."
"v6"	"Variable Label"	"Einschätzung der persönlichen Zukunft"
"v6"	"1"	"optimistisch"
"v6"	"2"	"eher optimistisch"
"v6"	"3"	"eher pessimistisch"
"v6"	"4"	"pessimistisch"
"v6"	"5"	"W.N./K.A."
"v7"	"Variable Label"	"Kontaktmöglichkeiten um Freundschaft zu schließen"
"v7"	"1"	"gute Möglichkeiten"
"v7"	"2"	"wenige Möglichkeiten"
"v7"	"3"	"keine Möglichkeiten"
"v7"	"4"	"W.N./K.A."
"v8a"	"Variable Label"	"Parteien"
"v8a"	"1"	"1"
"v8a"	"2"	"2"
"v8a"	"3"	"3"
"v8a"	"4"	"4"
"v8a"	"5"	"5"
"v8a"	"6"	"6"
"v8a"	"7"	"7"
"v8b"	"Variable Label"	"Gerichte"
"v8b"	"1"	"1"
"v8b"	"2"	"2"
"v8b"	"3"	"3"
"v8b"	"4"	"4"
"v8b"	"5"	"5"
"v8b"	"6"	"6"
"v8b"	"7"	"7"
"v8c"	"Variable Label"	"Polizei"
"v8c"	"1"	"1"
"v8c"	"2"	"2"
"v8c"	"3"	"3"
"v8c"	"4"	"4"
"v8c"	"5"	"5"
