variable	value	Label
"datum"	"Variable Label"	"Zeitpunkt des Interviews"
"datum"	"1"	"10.9.-14.9.1997"
"datum"	"2"	"15.9.-17.9.1997"
"datum"	"3"	"18.9.-21.9.1997"
"datum"	"4"	"22.9.-24.9.1997"
"datum"	"5"	"25.9.-28.9.1997"
"datum"	"6"	"K.A."
"doi"	"Variable Label"	"digital object identifier"
"v03"	"Variable Label"	"Benotung von AK-Präsident Tumpel"
"v03"	"1"	"1"
"v03"	"2"	"2"
"v03"	"3"	"3"
"v03"	"4"	"4"
"v03"	"5"	"5"
"v03"	"6"	"Kenne ich nicht"
"v03"	"7"	"W.N./K.A."
"v04"	"Variable Label"	"Eindruck über EURO-Kampagne"
"v04"	"1"	"eine sachliche Information"
"v04"	"2"	"eine Propaganda für den EURO"
"v04"	"3"	"W.N./K.A."
"v05"	"Variable Label"	"Über Partei geärgert?"
"v05"	"1"	"ja"
"v05"	"2"	"nein"
"v05"	"3"	"W.N./K.A."
"v09"	"Variable Label"	"Aktien gekauft?"
"v09"	"1"	"ja"
"v09"	"2"	"nein"
"v09"	"3"	"K.A."
"v10a"	"Variable Label"	"OMV"
"v10a"	"Variable Label"	"nicht genannt"
"v10a"	"1"	"genannt"
"v10b"	"Variable Label"	"VAE Eisenbahntechnik"
"v10b"	"Variable Label"	"nicht genannt"
"v10b"	"1"	"genannt"
"v10c"	"Variable Label"	"AMS Mikrosysteme"
"v10c"	"Variable Label"	"nicht genannt"
"v10c"	"1"	"genannt"
"v10d"	"Variable Label"	"Autria Tabak"
"v10d"	"Variable Label"	"nicht genannt"
"v10d"	"1"	"genannt"
"v10e"	"Variable Label"	"Post"
"v10e"	"Variable Label"	"nicht genannt"
"v10e"	"1"	"genannt"
"v10f"	"Variable Label"	"Staatsdruckerei"
"v10f"	"Variable Label"	"nicht genannt"
"v10f"	"1"	"genannt"
"v10g"	"Variable Label"	"VAE VOEST Technik"
"v10g"	"Variable Label"	"nicht genannt"
"v10g"	"1"	"genannt"
"v10h"	"Variable Label"	"VAE VOEST Stahl"
"v10h"	"Variable Label"	"nicht genannt"
"v10h"	"1"	"genannt"
"v10i"	"Variable Label"	"BUAG Böhler Uddeholm"
"v10i"	"Variable Label"	"nicht genannt"
"v10i"	"1"	"genannt"
"v10j"	"Variable Label"	"W.N./K.A."
"v10j"	"Variable Label"	"nicht genannt"
"v10j"	"1"	"genannt"
"v11"	"Variable Label"	"Ertragserwartungen erfüllt?"
"v11"	"1"	"ja"
"v11"	"2"	"nein"
"v11"	"3"	"K.A."
"v12"	"Variable Label"	"Geschlecht"
"v12"	"1"	"männlich"
"v12"	"2"	"weiblich"
"v13"	"Variable Label"	"Beruf"
"v13"	"Variable Label"	"Andere"
"v13"	"1"	"Hilfsarbeiter"
"v13"	"2"	"Facharbeiter"
"v13"	"3"	"Leitender Ang./Beamter"
"v13"	"4"	"Angestellter"
"v13"	"5"	"Beamter"
"v13"	"6"	"Rentner/Pensionist"
"v13"	"7"	"Hausfrau"
"v13"	"8"	"Selbständig"
"v13"	"9"	"Landwirt"
"v14"	"Variable Label"	"Bundesland"
"v14"	"1"	"Wien"
"v14"	"2"	"Burgenland"
"v14"	"3"	"Niederösterreich"
"v14"	"4"	"Oberösterreich"
"v14"	"5"	"Salzburg"
"v14"	"6"	"Tirol"
"v14"	"7"	"Vorarlberg"
"v14"	"8"	"Steiermark"
"v14"	"9"	"Kärnten"
"v15"	"Variable Label"	"Alter"
"v15"	"1"	"unter 20 Jahren"
"v15"	"2"	"20 bis 25 Jahre"
"v15"	"3"	"26 bis 35 Jahre"
"v15"	"4"	"36 bis 50 Jahre"
"v15"	"5"	"51 bis 65 Jahre"
"v15"	"6"	"über 65 Jahre"
"v16"	"Variable Label"	"Schulbildung"
"v16"	"1"	"Volksschule"
"v16"	"2"	"Hauptschule"
"v16"	"3"	"Berufs-/Handelsschule"
"v16"	"4"	"Matura"
"v16"	"5"	"Abg. Hochschule"
"v17"	"Variable Label"	"Parteipräferenz aktuell"
"v17"	"1"	"FPÖ"
"v17"	"2"	"KPÖ"
"v17"	"3"	"ÖVP"
"v17"	"4"	"SPÖ"
"v17"	"5"	"GAL"
"v17"	"6"	"LIF"
"v17"	"7"	"Keine"
"v18"	"Variable Label"	"Parteipräferenz früher"
"v18"	"1"	"FPÖ"
"v18"	"2"	"KPÖ"
"v18"	"3"	"ÖVP"
"v18"	"4"	"SPÖ"
"v18"	"5"	"GAL"
"v18"	"6"	"LIF"
"v18"	"7"	"Keine"
"v19a"	"Variable Label"	"Kronen Zeitung"
"v19a"	"Variable Label"	"nicht genannt"
"v19a"	"1"	"genannt"
"v19b"	"Variable Label"	"Täglich alles"
"v19b"	"Variable Label"	"nicht genannt"
"v19b"	"1"	"genannt"
"v19c"	"Variable Label"	"Kurier"
"v19c"	"Variable Label"	"nicht genannt"
"v19c"	"1"	"genannt"
"v19d"	"Variable Label"	"Presse"
"v19d"	"Variable Label"	"nicht genannt"
"v19d"	"1"	"genannt"
"v19e"	"Variable Label"	"SN"
"v19e"	"Variable Label"	"nicht genannt"
"v19e"	"1"	"genannt"
"v19f"	"Variable Label"	"Standard"
"v19f"	"Variable Label"	"nicht genannt"
"v19f"	"1"	"genannt"
"v19g"	"Variable Label"	"Kleine Zeitung"
"v19g"	"Variable Label"	"nicht genannt"
"v19g"	"1"	"genannt"
"v19h"	"Variable Label"	"Andere"
"v19h"	"Variable Label"	"nicht genannt"
"v19h"	"1"	"genannt"
"v19i"	"Variable Label"	"Keine"
"v19i"	"Variable Label"	"nicht genannt"
"v19i"	"1"	"genannt"
"v19j"	"Variable Label"	"K.A."
"v19j"	"Variable Label"	"nicht genannt"
"v19j"	"1"	"genannt"
"v1a0"	"Variable Label"	"W.N./K.A."
"v1a0"	"Variable Label"	"Nicht genannt"
"v1a0"	"1"	"Genannt"
"v1a1"	"Variable Label"	"Niemand"
"v1a1"	"Variable Label"	"Nicht genannt"
"v1a1"	"1"	"Genannt"
"v1a2"	"Variable Label"	"Andere"
"v1a2"	"Variable Label"	"Nicht genannt"
"v1a2"	"1"	"Genannt"
"v1a3"	"Variable Label"	"Androsch"
"v1a3"	"Variable Label"	"Nicht genannt"
"v1a3"	"1"	"Genannt"
"v1a4"	"Variable Label"	"Bartenstein"
"v1a4"	"Variable Label"	"Nicht genannt"
"v1a4"	"1"	"Genannt"
"v1a5"	"Variable Label"	"Benya"
"v1a5"	"Variable Label"	"Nicht genannt"
"v1a5"	"1"	"Genannt"
"v1a6"	"Variable Label"	"Chorherr"
"v1a6"	"Variable Label"	"Nicht genannt"
"v1a6"	"1"	"Genannt"
"v1a7"	"Variable Label"	"Dietz"
"v1a7"	"Variable Label"	"Nicht genannt"
"v1a7"	"1"	"Genannt"
"v1a8"	"Variable Label"	"Dohr"
"v1a8"	"Variable Label"	"Nicht genannt"
"v1a8"	"1"	"Genannt"
"v1a9"	"Variable Label"	"Ederer"
"v1a9"	"Variable Label"	"Nicht genannt"
"v1a9"	"1"	"Genannt"
"v1am"	"Variable Label"	"Edlinger"
"v1am"	"Variable Label"	"Nicht genannt"
"v1am"	"1"	"Genannt"
"v1ap"	"Variable Label"	"Einem"
"v1ap"	"Variable Label"	"Nicht genannt"
"v1ap"	"1"	"Genannt"
"v1b0"	"Variable Label"	"Fasslabend"
"v1b0"	"Variable Label"	"Nicht genannt"
"v1b0"	"1"	"Genannt"
"v1b1"	"Variable Label"	"Fischer"
"v1b1"	"Variable Label"	"Nicht genannt"
"v1b1"	"1"	"Genannt"
"v1b2"	"Variable Label"	"Fischler"
"v1b2"	"Variable Label"	"Nicht genannt"
"v1b2"	"1"	"Genannt"
"v1b3"	"Variable Label"	"Frischenschlager"
"v1b3"	"Variable Label"	"Nicht genannt"
"v1b3"	"1"	"Genannt"
"v1b4"	"Variable Label"	"Gehrer"
"v1b4"	"Variable Label"	"Nicht genannt"
"v1b4"	"1"	"Genannt"
"v1b5"	"Variable Label"	"Haider"
"v1b5"	"Variable Label"	"Nicht genannt"
"v1b5"	"1"	"Genannt"
"v1b6"	"Variable Label"	"Häupl"
"v1b6"	"Variable Label"	"Nicht genannt"
"v1b6"	"1"	"Genannt"
"v1b7"	"Variable Label"	"Hostasch"
"v1b7"	"Variable Label"	"Nicht genannt"
"v1b7"	"1"	"Genannt"
"v1b8"	"Variable Label"	"Khol"
"v1b8"	"Variable Label"	"Nicht genannt"
"v1b8"	"1"	"Genannt"
"v1b9"	"Variable Label"	"Klasnic"
"v1b9"	"Variable Label"	"Nicht genannt"
"v1b9"	"1"	"Genannt"
"v1bm"	"Variable Label"	"Klestil"
"v1bm"	"Variable Label"	"Nicht genannt"
"v1bm"	"1"	"Genannt"
"v1bp"	"Variable Label"	"Klima"
"v1bp"	"Variable Label"	"Nicht genannt"
"v1bp"	"1"	"Genannt"
"v1c0"	"Variable Label"	"Kostelka"
"v1c0"	"Variable Label"	"Nicht genannt"
"v1c0"	"1"	"Genannt"
"v1c1"	"Variable Label"	"Maderthaner"
"v1c1"	"Variable Label"	"Nicht genannt"
"v1c1"	"1"	"Genannt"
"v1c2"	"Variable Label"	"Mock"
"v1c2"	"Variable Label"	"Nicht genannt"
"v1c2"	"1"	"Genannt"
"v1c3"	"Variable Label"	"Molterer"
"v1c3"	"Variable Label"	"Nicht genannt"
"v1c3"	"1"	"Genannt"
"v1c4"	"Variable Label"	"Petrovic"
"v1c4"	"Variable Label"	"Nicht genannt"
"v1c4"	"1"	"Genannt"
"v1c5"	"Variable Label"	"Pilz"
"v1c5"	"Variable Label"	"Nicht genannt"
"v1c5"	"1"	"Genannt"
"v1c6"	"Variable Label"	"Prammer"
"v1c6"	"Variable Label"	"Nicht genannt"
"v1c6"	"1"	"Genannt"
"v1c7"	"Variable Label"	"Pröll"
"v1c7"	"Variable Label"	"Nicht genannt"
"v1c7"	"1"	"Genannt"
"v1c8"	"Variable Label"	"Rauch-Kallat"
"v1c8"	"Variable Label"	"Nicht genannt"
"v1c8"	"1"	"Genannt"
"v1c9"	"Variable Label"	"Rudas"
"v1c9"	"Variable Label"	"Nicht genannt"
"v1c9"	"1"	"Genannt"
"v1cm"	"Variable Label"	"Sallmutter"
"v1cm"	"Variable Label"	"Nicht genannt"
"v1cm"	"1"	"Genannt"
"v1cp"	"Variable Label"	"Sausgruber"
"v1cp"	"Variable Label"	"Nicht genannt"
"v1cp"	"1"	"Genannt"
"v1d0"	"Variable Label"	"Schausberger"
"v1d0"	"Variable Label"	"Nicht genannt"
"v1d0"	"1"	"Genannt"
"v1d1"	"Variable Label"	"Schlögl"
"v1d1"	"Variable Label"	"Nicht genannt"
"v1d1"	"1"	"Genannt"
"v1d2"	"Variable Label"	"Schmidt"
"v1d2"	"Variable Label"	"Nicht genannt"
"v1d2"	"1"	"Genannt"
"v1d3"	"Variable Label"	"Schüssel"
"v1d3"	"Variable Label"	"Nicht genannt"
"v1d3"	"1"	"Genannt"
"v1d4"	"Variable Label"	"Stenzl"
"v1d4"	"Variable Label"	"Nicht genannt"
"v1d4"	"1"	"Genannt"
"v1d5"	"Variable Label"	"Stix"
"v1d5"	"Variable Label"	"Nicht genannt"
"v1d5"	"1"	"Genannt"
"v1d6"	"Variable Label"	"Tumpel"
"v1d6"	"Variable Label"	"Nicht genannt"
"v1d6"	"1"	"Genannt"
"v1d7"	"Variable Label"	"Verzetnitsch"
