variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v1"	"Variable Label"	"Persönliche Einstellung zum EU-Beitritt Ungarns?"
"v1"	"1"	"Ich begrüße ihn"
"v1"	"2"	"Ich lehne ihn ab"
"v1"	"3"	"ist mir egal"
"v1"	"4"	"W.N./K.A."
"v10a"	"Variable Label"	"Sie ist ein Nachteil, weil man manche Arbeitskräfte in der Landwirtschaft oder in Pflegeberufen braucht"
"v10a"	"1"	"stimme voll zu"
"v10a"	"2"	"eher zu"
"v10a"	"3"	"eher nicht zu"
"v10a"	"4"	"gar nicht zu"
"v10a"	"5"	"W.N./K.A."
"v10b"	"Variable Label"	"Sie ist ein Vorteil, weil es bei uns sonst zu steigender Arbeitslosigkeit kommen würde"
"v10b"	"1"	"stimme voll zu"
"v10b"	"2"	"eher zu"
"v10b"	"3"	"eher nicht zu"
"v10b"	"4"	"gar nicht zu"
"v10b"	"5"	"W.N./K.A."
"v11"	"Variable Label"	"Geschlecht"
"v11"	"1"	"männlich"
"v11"	"2"	"weiblich"
"v12"	"Variable Label"	"Alter"
"v12"	"1"	"16-24 Jahre"
"v12"	"2"	"25-39 Jahre"
"v12"	"3"	"40-59 Jahre"
"v12"	"4"	"ab 60 Jahre"
"v13"	"Variable Label"	"Bildung"
"v13"	"1"	"Matura, Universität"
"v13"	"2"	"Pflichtschule mit weiterer Ausbildung"
"v13"	"3"	"Pflichtschule ohne weitere Ausbildung (Volks- u. Hauptsch.)"
"v14"	"Variable Label"	"Tätigkeit"
"v14"	"1"	"In Ausbildung (Schüler, Student)"
"v14"	"2"	"nicht berufstätig (Hausfrau, -mann, arbeitslos)"
"v14"	"3"	"Pension"
"v14"	"4"	"selbständig (auch Landwirte)"
"v14"	"5"	"Arbeiter"
"v14"	"6"	"Angestellte"
"v14"	"7"	"Beamte"
"v15"	"Variable Label"	"Aktuelle Parteipräferenz"
"v15"	"1"	"SPÖ"
"v15"	"2"	"ÖVP"
"v15"	"3"	"BZÖ"
"v15"	"4"	"FPÖ"
"v15"	"5"	"KPÖ"
"v15"	"6"	"Grüne"
