variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Notwendigkeit einer Steuerreform"
"v01"	"1"	"dringend notwendig"
"v01"	"2"	"eher schon notwendig"
"v01"	"3"	"eher nicht notwendig"
"v01"	"4"	"gar nicht notwendig"
"v01"	"5"	"W.N./K.A."
"v03"	"Variable Label"	"Folgen einer Steuerreform für Wirtschaft"
"v03"	"1"	"wachsen"
"v03"	"2"	"schrumpfen"
"v03"	"3"	"weder noch"
"v03"	"4"	"W.N./K.A."
"v04"	"Variable Label"	"Macht Steuerreform Sparpaket notwendig?"
"v04"	"1"	"ja"
"v04"	"2"	"nein"
"v04"	"3"	"W.N./K.A."
"v05"	"Variable Label"	"Macht Steuerreform Pensionsreform notwendig?"
"v05"	"1"	"ja"
"v05"	"2"	"nein"
"v05"	"3"	"W.N./K.A."
"v07"	"Variable Label"	"Von Arbeitslosigkeit betroffene Altersgruppe"
"v07"	"1"	"15 bis 18jährige"
"v07"	"2"	"19 bis 30jährige"
"v07"	"3"	"31 bis 45jährige"
"v07"	"4"	"über 45jährige"
"v07"	"5"	"alle gleich"
"v07"	"6"	"W.N./K.A."
"v08"	"Variable Label"	"Von Arbeitslosigkeit betroffene Bildungsgruppe"
"v08"	"1"	"Pflichtschulabsolventen ohne weiterer Ausbildung"
"v08"	"2"	"Absolventen einer Lehre"
"v08"	"3"	"Maturanten"
"v08"	"4"	"Akademiker"
"v08"	"5"	"Alle gleich"
"v08"	"6"	"W.N./K.A."
"v09"	"Variable Label"	"Wird genug gegen Arbeitslosigkeit getan?"
"v09"	"1"	"ja, es wird genügend getan"
"v09"	"2"	"Maßnahmen reichen nicht aus"
"v09"	"3"	"Nein, es wird nicht genügend getan"
"v09"	"4"	"W.N./K.A."
"v10"	"Variable Label"	"Unter Arbeitslosen viele Arbeitsunwillige?"
"v10"	"1"	"es gibt viele"
"v10"	"2"	"sind Einzelfälle"
"v10"	"3"	"W.N./K.A."
"v11a"	"Variable Label"	"Senkung der Lohnsteuer"
"v11a"	"1"	"positiv"
"v11a"	"2"	"weder noch"
"v11a"	"3"	"negativ"
"v11a"	"4"	"W.N./K.A."
"v11b"	"Variable Label"	"Senkung der Sozialabgaben der Betriebe"
"v11b"	"1"	"positiv"
"v11b"	"2"	"weder noch"
"v11b"	"3"	"negativ"
"v11b"	"4"	"W.N./K.A."
"v11c"	"Variable Label"	"Mehr Geld für Kindergärten"
"v11c"	"1"	"positiv"
"v11c"	"2"	"weder noch"
"v11c"	"3"	"negativ"
"v11c"	"4"	"W.N./K.A."
"v11d"	"Variable Label"	"Förderung der Teilzeitarbeit"
"v11d"	"1"	"positiv"
"v11d"	"2"	"weder noch"
"v11d"	"3"	"negativ"
"v11d"	"4"	"W.N./K.A."
"v11e"	"Variable Label"	"Gründung neuer Betriebe"
"v11e"	"1"	"positiv"
"v11e"	"2"	"weder noch"
