variable	value	Label
"datum"	"Variable Label"	"Zeitpunkt des Interviews"
"datum"	"1"	"26.4.-28.4.1993"
"datum"	"2"	"29.4.- 2.5.1993"
"datum"	"3"	"3.5.- 5.5.1993"
"datum"	"4"	"6.5.- 9.5.1993"
"datum"	"5"	"10.5.-13.5.1993"
"datum"	"6"	"Keine Angabe"
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Arbeitsübernahme durch Leistungsfähigere?"
"v01"	"1"	"Sollen Arbeiten übernehmen"
"v01"	"2"	"Jeder soll selber schauen"
"v01"	"3"	"Keine Angabe"
"v02"	"Variable Label"	"War Ablehnung der Weltausstellung gute Entscheidung?"
"v02"	"1"	"Gute Entscheidung"
"v02"	"2"	"Schlechte Entscheidung"
"v02"	"3"	"Weiß nicht"
"v03"	"Variable Label"	"Wählbarkeit der Grünen-Alternative"
"v03"	"1"	"Ist wählbar"
"v03"	"2"	"Ist nicht wählbar"
"v03"	"3"	"Weiß nicht"
"v04"	"Variable Label"	"Zustand der Umwelt weltweit"
"v04"	"1"	"Verbessert"
"v04"	"2"	"Verschlechtert"
"v04"	"3"	"Gleich geblieben"
"v04"	"4"	"Weiß nicht"
"v05"	"Variable Label"	"Zustand der Umwelt in Österreich"
"v05"	"1"	"Verbessert"
"v05"	"2"	"Verschlechtert"
"v05"	"3"	"Gleich geblieben"
"v05"	"4"	"Weiß nicht"
"v10a"	"Variable Label"	"ORF-Fernsehen"
"v10a"	"1"	"Übertreiben"
"v10a"	"2"	"Verharmlosen"
"v10a"	"3"	"Berichten angemessen"
"v10a"	"4"	"Weiß nicht"
"v10b"	"Variable Label"	"ORF-Radio"
"v10b"	"1"	"Übertreiben"
"v10b"	"2"	"Verharmlosen"
"v10b"	"3"	"Berichten angemessen"
"v10b"	"4"	"Weiß nicht"
"v10c"	"Variable Label"	"Kronen-Zeitung"
"v10c"	"1"	"Übertreiben"
"v10c"	"2"	"Verharmlosen"
"v10c"	"3"	"Berichten angemessen"
"v10c"	"4"	"Weiß nicht"
"v10d"	"Variable Label"	"Kurier"
"v10d"	"1"	"Übertreiben"
"v10d"	"2"	"Verharmlosen"
"v10d"	"3"	"Berichten angemessen"
"v10d"	"4"	"Weiß nicht"
"v10e"	"Variable Label"	"Täglich Alles"
"v10e"	"1"	"Übertreiben"
"v10e"	"2"	"Verharmlosen"
"v10e"	"3"	"Berichten angemessen"
"v10e"	"4"	"Weiß nicht"
"v10f"	"Variable Label"	"Die Presse"
"v10f"	"1"	"Übertreiben"
"v10f"	"2"	"Verharmlosen"
"v10f"	"3"	"Berichten angemessen"
"v10f"	"4"	"Weiß nicht"
