variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gewicht"	"Variable Label"	"<keine>"
"kilo"	"Variable Label"	"<keine>"
"v01"	"Variable Label"	"Kennen Sie das rotweißrote A-Zeichen?"
"v01"	"1"	"Ja"
"v01"	"2"	"Nein"
"v01"	"3"	"Weiß nicht"
"v02"	"Variable Label"	"Was bedeutet das rotweißrote A-Zeichen?"
"v02"	"1"	"In Österreich hergestellt"
"v02"	"2"	"Von besonderer Qualität"
"v02"	"3"	"Österr. Spitzenprodukt"
"v02"	"4"	"Andere Antworten"
"v02"	"5"	"Weiß nicht"
"v03"	"Variable Label"	"Kann Österreich hochwertige Waren erzeugen?"
"v03"	"1"	"Ja"
"v03"	"2"	"Nein"
"v03"	"3"	"Weiß nicht"
"v04a1"	"Variable Label"	"Gute Manager"
"v04a1"	"1"	"Wichtigsten"
"v04a1"	"2"	"Zweitwichtigsten"
"v04a1"	"3"	"Drittwichtigsten"
"v04a1"	"4"	"Kann mich nicht entscheiden/Weiß nicht"
"v04a2"	"Variable Label"	"Ausrüstung der Betriebe mit modernen Maschinen"
"v04a2"	"1"	"Wichtigsten"
"v04a2"	"2"	"Zweitwichtigsten"
"v04a2"	"3"	"Drittwichtigsten"
"v04a2"	"4"	"Kann mich nicht entscheiden/Weiß nicht"
"v04a3"	"Variable Label"	"Leistungen der Arbeitnehmer"
"v04a3"	"1"	"Wichtigsten"
"v04a3"	"2"	"Zweitwichtigsten"
"v04a3"	"3"	"Drittwichtigsten"
"v04a3"	"4"	"Kann mich nicht entscheiden/Weiß nicht"
"v05"	"Variable Label"	"Hauptsächlichster Mangel der österreichischen Wirtschaft"
"v05"	"1"	"Unfähige Manager"
"v05"	"2"	"Wenig moderne Maschinen in den Betrieben"
"v05"	"3"	"Zu geringe Leistungen der Arbeitnehmer"
"v05"	"4"	"Andere Antworten"
"v05"	"5"	"Weiß nicht"
"v06"	"Variable Label"	"Einschätzung österreichischer Leistungen"
"v06"	"1"	"Eher selbstbewußt"
"v06"	"2"	"Eher geringschätzig"
"v06"	"3"	"Weiß nicht"
"v07a1"	"Variable Label"	"Stolz auf wissenschaftliche Leistungen"
"v07a1"	"1"	"In erster Linie"
"v07a1"	"2"	"In zweiter Linie"
"v07a1"	"3"	"In dritter Linie"
"v07a1"	"4"	"Kann mich nicht entscheiden/Weiß nicht"
"v07a2"	"Variable Label"	"Stolz auf kulturelle Leistungen"
"v07a2"	"1"	"In erster Linie"
"v07a2"	"2"	"In zweiter Linie"
"v07a2"	"3"	"In dritter Linie"
"v07a2"	"4"	"Kann mich nicht ent= scheiden/Weiß nicht"
"v07a3"	"Variable Label"	"Stolz auf wirtschaftliche Leistungen"
"v07a3"	"1"	"In erster Linie"
"v07a3"	"2"	"In zweiter Linie"
"v07a3"	"3"	"In dritter Linie"
"v07a3"	"4"	"Kann mich nicht entscheiden/Weiß nicht"
"v08"	"Variable Label"	"Vorschlag einer Wehrersatzsteuer"
"v08"	"1"	"Stimme zu"
"v08"	"2"	"Lehne ab"
"v08"	"3"	"Ist mir egal"
"v08"	"4"	"Weiß nicht"
"v09"	"Variable Label"	"Geschlecht"
"v09"	"1"	"Männlich"
"v09"	"2"	"Weiblich"
"v10"	"Variable Label"	"Alter"
"v10"	"1"	"16 bis 29 Jahre"
"v10"	"2"	"30 bis 49 Jahre"
"v10"	"3"	"50 Jahre und älter"
"v11"	"Variable Label"	"Bildung"
"v11"	"1"	"Matura/Universität"
"v11"	"2"	"Pflichtschule mit weiterer Ausbildung"
"v11"	"3"	"Pflichtschule ohne weiterer Ausbildung"
"v12"	"Variable Label"	"Tätigkeit"
"v12"	"1"	"In Ausbildung"
"v12"	"2"	"Nicht berufstätig"
"v12"	"3"	"In Pension"
"v12"	"4"	"Selbständig/Landwirt"
"v12"	"5"	"Arbeiter"
"v12"	"6"	"Angestellte/Beamte"
"v13"	"Variable Label"	"Parteipräferenz"
"v13"	"1"	"SPÖ"
"v13"	"2"	"ÖVP"
"v13"	"3"	"FPÖ"
"v13"	"4"	"KPÖ"
"v13"	"5"	"Grün-Alternative Liste"
"v13"	"6"	"Andere"
"v13"	"7"	"Keine"
"v13"	"8"	"K.A."
"v14"	"Variable Label"	"Bundesland"
"v14"	"1"	"Wien"
"v14"	"2"	"Niederösterreich"
"v14"	"3"	"Burgenland"
"v14"	"4"	"Steiermark"
"v14"	"5"	"Kärnten"
"v14"	"6"	"Oberösterreich"
"v14"	"7"	"Salzburg"
"v14"	"8"	"Tirol"
"v14"	"9"	"Vorarlberg"
"version"	"Variable Label"	"AUSSDA archive version"
