variable	value	Label
"datum"	"Variable Label"	"Zeitpunkt des Interviews"
"datum"	"1"	"7.6.- 9.6.1993"
"datum"	"2"	"10.6.-13.6.1993"
"datum"	"3"	"14.6.-16.6.1993"
"datum"	"4"	"17.6.-20.6.1993"
"datum"	"5"	"21.6.-23.6.1993"
"datum"	"6"	"K.A."
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Akzeptanz eines EG-Beitritts"
"v01"	"1"	"Dafür"
"v01"	"2"	"Dagegen"
"v01"	"3"	"Weiß nicht"
"v02"	"Variable Label"	"Beurteilung der wirtschaftlichen Lage"
"v02"	"Variable Label"	"weiß nicht"
"v02"	"1"	"sehr gut"
"v02"	"2"	"gut"
"v02"	"3"	"mittelmäßig"
"v02"	"4"	"schlecht"
"v02"	"5"	"katastrophal"
"v03"	"Variable Label"	"Autonome Wirtschaftspolitik"
"v03"	"1"	"Österreich kann selbst etwas beitragen"
"v03"	"2"	"Es besteht kaum eine Chance"
"v03"	"3"	"Weiß nicht"
"v04"	"Variable Label"	"Maßnahme, die Aufschwung herbeiführen könnte"
"v04"	"1"	"Große Bauvorhaben in Angriff nehmen"
"v04"	"2"	"Steuern senken"
"v04"	"3"	"Klein- u. Mittelbetriebe durch öffentliche Mittel fördern"
"v04"	"4"	"Zinsen senken"
"v04"	"5"	"Anderes"
"v04"	"6"	"Weiß nicht"
"v05"	"Variable Label"	"Maßnahmen mit Verlust-Betrieben der Verstaatlichten"
"v05"	"1"	"durch Zuschüsse aus dem Budget stützen"
"v05"	"2"	"privaten Unternehmern zum Kauf anbieten"
"v05"	"3"	"zusperren"
"v05"	"4"	"weiß nicht"
"v06"	"Variable Label"	"Akzeptanz einer Privatisierung der ÖBB"
"v06"	"1"	"Dafür"
"v06"	"2"	"Dagegen"
"v06"	"3"	"Weiß nicht"
"v07"	"Variable Label"	"Akzeptanz einer Privatisierung der Post"
"v07"	"1"	"Dafür"
"v07"	"2"	"Dagegen"
"v07"	"3"	"Weiß nicht"
"v08"	"Variable Label"	"Verschuldung des Staats um Arbeitslose zu beschäftigen?"
"v08"	"1"	"Ja"
"v08"	"2"	"Nein"
"v08"	"3"	"Weiß nicht"
"v09"	"Variable Label"	"Passender Begriff, der auf Dr.Vranitzky paßt"
"v09"	"1"	"Ich kenne ihn nicht"
"v09"	"2"	"Fachmann"
"v09"	"3"	"Null"
"v09"	"4"	"Schwächling"
"v09"	"5"	"Streber"
"v09"	"6"	"Idealist"
"v09"	"7"	"Ehrenmann"
"v09"	"8"	"Volksmann"
"v09"	"9"	"Staatsmann"
"v09"	"10"	"Machtmensch"
"v09"	"11"	"Kämpfer"
"v09"	"12"	"Keiner der Begriffe paßt"
"v09"	"13"	"Weiß nicht"
"v10a"	"Variable Label"	"Er behält in kritischen Situationen Ruhe"
"v10a"	"1"	"Stimme zu"
"v10a"	"2"	"Stimme nicht zu"
"v10a"	"3"	"Weiß nicht"
"v10b"	"Variable Label"	"Ist fähig, gute Kompromisse zu machen"
"v10b"	"1"	"Stimme zu"
"v10b"	"2"	"Stimme nicht zu"
"v10b"	"3"	"Weiß nicht"
"v10c"	"Variable Label"	"Er versteht viel von der Wirtschaft"
"v10c"	"1"	"Stimme zu"
"v10c"	"2"	"Stimme nicht zu"
"v10c"	"3"	"Weiß nicht"
"v10d"	"Variable Label"	"Er stellt Staatsinteressen vor Parteiinteressen"
"v10d"	"1"	"Stimme zu"
"v10d"	"2"	"Stimme nicht zu"
"v10d"	"3"	"Weiß nicht"
"v10e"	"Variable Label"	"Er vertritt Österreich im Ausland gut"
"v10e"	"1"	"Stimme zu"
"v10e"	"2"	"Stimme nicht zu"
"v10e"	"3"	"Weiß nicht"
"v11a"	"Variable Label"	"Er läßt die Dinge treiben und entscheident nicht"
"v11a"	"1"	"Stimme zu"
"v11a"	"2"	"Stimme nicht zu"
"v11a"	"3"	"Weiß nicht"
"v11b"	"Variable Label"	"Er kümmert sich zuwenig um die Sorgen der Menschen"
"v11b"	"1"	"Stimme zu"
"v11b"	"2"	"Stimme nicht zu"
"v11b"	"3"	"Weiß nicht"
"v11c"	"Variable Label"	"Er ist kein wirklich sozialdemokratischer Politiker"
"v11c"	"1"	"Stimme zu"
"v11c"	"2"	"Stimme nicht zu"
"v11c"	"3"	"Weiß nicht"
"v11d"	"Variable Label"	"Er hat keine glückliche Hand bei Auswahl von Mitarbeitern"
"v11d"	"1"	"Stimme zu"
"v11d"	"2"	"Stimme nicht zu"
"v11d"	"3"	"Weiß nicht"
"v11e"	"Variable Label"	"Nach fast zehn Jahren in der Regierung ist er verbraucht"
"v11e"	"1"	"Stimme zu"
"v11e"	"2"	"Stimme nicht zu"
"v11e"	"3"	"Weiß nicht"
"v12"	"Variable Label"	"Was macht Ihnen die meisten Sorgen?"
"v12"	"1"	"Wirtschaftskrise"
"v12"	"2"	"Umweltkrise"
"v12"	"3"	"Krieg mit Jugoslawien"
"v12"	"4"	"Nichts davon"
"v12"	"5"	"Weiß nicht"
"v13"	"Variable Label"	"Vorverlegung der Nationalratswahlen?"
"v13"	"1"	"Im Herbst 1994"
"v13"	"2"	"Vorverlegen"
"v13"	"3"	"Weiß nicht"
"v14"	"Variable Label"	"Geschlecht"
"v14"	"1"	"Männlich"
"v14"	"2"	"Weiblich"
"v15"	"Variable Label"	"Beruf"
"v15"	"Variable Label"	"Andere"
"v15"	"1"	"Hilfsarbeiter"
"v15"	"2"	"Facharbeiter"
"v15"	"3"	"Leitende Ang./Beamte"
"v15"	"4"	"Angestellte"
"v15"	"5"	"Beamte"
"v15"	"6"	"Rentner/Pensionisten"
"v15"	"7"	"Hausfrauen"
"v15"	"8"	"Selbständige"
"v15"	"9"	"Landwirte"
"v16"	"Variable Label"	"Bundesland"
"v16"	"1"	"Wien"
"v16"	"2"	"Burgenland"
"v16"	"3"	"Niederösterreich"
"v16"	"4"	"Oberösterreich"
"v16"	"5"	"Salzburg"
"v16"	"6"	"Tirol"
"v16"	"7"	"Vorarlberg"
"v16"	"8"	"Steiermark"
"v16"	"9"	"Kärnten"
"v17"	"Variable Label"	"Alter"
"v17"	"1"	"Unter 20 Jahren"
"v17"	"2"	"20 bis 25 Jahre"
"v17"	"3"	"26 bis 35 Jahre"
"v17"	"4"	"36 bis 50 Jahre"
"v17"	"5"	"51 bis 65 Jahre"
"v17"	"6"	"Über 65 Jahre"
"v18"	"Variable Label"	"Bildung"
"v18"	"1"	"Volksschule"
"v18"	"2"	"Hauptschule"
"v18"	"3"	"Berufs-/Handelsschule"
"v18"	"4"	"Matura"
"v18"	"5"	"Abg.Hochschule"
"v19"	"Variable Label"	"Parteipräferenz"
"v19"	"1"	"FPÖ"
"v19"	"2"	"KPÖ"
"v19"	"3"	"ÖVP"
"v19"	"4"	"SPÖ"
"v19"	"5"	"GAL"
"v19"	"6"	"Liberales Forum"
"v19"	"7"	"Keine"
"v20a"	"Variable Label"	"Kronenzeitung"
"v20a"	"Variable Label"	"Nicht genannt"
"v20a"	"1"	"Genannt"
"v20b"	"Variable Label"	"Täglich Alles"
"v20b"	"Variable Label"	"Nicht genannt"
"v20b"	"1"	"Genannt"
"v20c"	"Variable Label"	"Kurier"
"v20c"	"Variable Label"	"Nicht genannt"
"v20c"	"1"	"Genannt"
"v20d"	"Variable Label"	"Presse"
"v20d"	"Variable Label"	"Nicht genannt"
"v20d"	"1"	"Genannt"
"v20e"	"Variable Label"	"SN"
"v20e"	"Variable Label"	"Nicht genannt"
"v20e"	"1"	"Genannt"
"v20f"	"Variable Label"	"Standard"
"v20f"	"Variable Label"	"Nicht genannt"
"v20f"	"1"	"Genannt"
"v20g"	"Variable Label"	"Kleine Zeitung"
"v20g"	"Variable Label"	"Nicht genannt"
"v20g"	"1"	"Genannt"
"v20h"	"Variable Label"	"Andere"
"v20h"	"Variable Label"	"Nicht genannt"
"v20h"	"1"	"Genannt"
"v20i"	"Variable Label"	"Keine"
"v20i"	"Variable Label"	"Nicht genannt"
"v20i"	"1"	"Genannt"
"v20j"	"Variable Label"	"K.A."
"v20j"	"Variable Label"	"Nicht genannt"
"v20j"	"1"	"Genannt"
"version"	"Variable Label"	"AUSSDA archive version"
