variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gewicht_burst1"	"Variable Label"	"Gewichtungsvariable 1. Burst"
"gewicht_burst2"	"Variable Label"	"Gewichtungsvariable 2. Burst"
"id"	"Variable Label"	"Laufnummer"
"subsample"	"Variable Label"	"Methodensubsample mit persönlichen Interviews in 1. Burst"
"subsample"	"0"	"Nein"
"subsample"	"1"	"Ja"
"version"	"Variable Label"	"AUSSDA archive version"
"verstorben"	"Variable Label"	"Verstorben nach 1. und vor 2. Burst"
"verstorben"	"0"	"am Leben"
"verstorben"	"1"	"verstorben"
"w10datum"	"Variable Label"	"Datum Welle 10"
"w10f1"	"Variable Label"	"subjektiver Gesundheitszustand"
"w10f1"	"1"	"ausgezeichnet"
"w10f1"	"2"	"sehr gut"
"w10f1"	"3"	"gut"
"w10f1"	"4"	"mittelmäßig"
"w10f1"	"5"	"schlecht"
"w10f1"	"999"	"weiß nicht / kann ich nicht sagen"
"w10f10_1"	"Variable Label"	"Aufmerksamkeit Wörter - Himmel"
"w10f10_1"	"0"	"Nicht korrekt"
"w10f10_1"	"1"	"Korrekt"
"w10f10_10"	"Variable Label"	"Aufmerksamkeit Wörter - Butter"
"w10f10_10"	"0"	"Nicht korrekt"
"w10f10_10"	"1"	"Korrekt"
"w10f10_11"	"Variable Label"	"Aufmerksamkeit Wörter - Keines korrekt"
"w10f10_11"	"0"	"Nein"
"w10f10_11"	"1"	"Ja"
"w10f10_2"	"Variable Label"	"Aufmerksamkeit Wörter - Ozean"
"w10f10_2"	"0"	"Nicht korrekt"
"w10f10_2"	"1"	"Korrekt"
"w10f10_3"	"Variable Label"	"Aufmerksamkeit Wörter - Fahne"
"w10f10_3"	"0"	"Nicht korrekt"
"w10f10_3"	"1"	"Korrekt"
"w10f10_4"	"Variable Label"	"Aufmerksamkeit Wörter - Dollar"
"w10f10_4"	"0"	"Nicht korrekt"
"w10f10_4"	"1"	"Korrekt"
"w10f10_5"	"Variable Label"	"Aufmerksamkeit Wörter - Frau"
"w10f10_5"	"0"	"Nicht korrekt"
"w10f10_5"	"1"	"Korrekt"
"w10f10_6"	"Variable Label"	"Aufmerksamkeit Wörter - Maschine"
"w10f10_6"	"0"	"Nicht korrekt"
"w10f10_6"	"1"	"Korrekt"
"w10f10_7"	"Variable Label"	"Aufmerksamkeit Wörter - Zuhause"
"w10f10_7"	"0"	"Nicht korrekt"
"w10f10_7"	"1"	"Korrekt"
