variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gesamt"	"Variable Label"	"<keine>"
"gesamt"	"1"	"Gesamt"
"gewicht1"	"Variable Label"	"<keine>"
"v1"	"Variable Label"	"mit dem Ausgang der NR-Wahl..."
"v1"	"1"	"sehr zufrieden"
"v1"	"2"	"etwas zufrieden"
"v1"	"3"	"gar nicht zufrieden"
"v1"	"4"	"W.N./K.A."
"v10a"	"Variable Label"	"Urlaubsgeld 13. Gehalt"
"v10a"	"1"	"sehr viel einsparen"
"v10a"	"2"	"viel einsparen"
"v10a"	"3"	"wenig einsparen"
"v10a"	"4"	"nichts einsparen"
"v10a"	"5"	"W.N./K.A."
"v10b"	"Variable Label"	"Weihnachtsgeld 14. Gehalt"
"v10b"	"1"	"sehr viel einsparen"
"v10b"	"2"	"viel einsparen"
"v10b"	"3"	"wenig einsparen"
"v10b"	"4"	"nichts einsparen"
"v10b"	"5"	"W.N./K.A."
"v10c"	"Variable Label"	"Pensionsversicherung"
"v10c"	"1"	"sehr viel einsparen"
"v10c"	"2"	"viel einsparen"
"v10c"	"3"	"wenig einsparen"
"v10c"	"4"	"nichts einsparen"
"v10c"	"5"	"W.N./K.A."
"v10d"	"Variable Label"	"Krankenversicherung"
"v10d"	"1"	"sehr viel einsparen"
"v10d"	"2"	"viel einsparen"
"v10d"	"3"	"wenig einsparen"
"v10d"	"4"	"nichts einsparen"
"v10d"	"5"	"W.N./K.A."
"v10e"	"Variable Label"	"Familienlastenausgleich"
"v10e"	"1"	"sehr viel einsparen"
"v10e"	"2"	"viel einsparen"
"v10e"	"3"	"wenig einsparen"
"v10e"	"4"	"nichts einsparen"
"v10e"	"5"	"W.N./K.A."
"v10f"	"Variable Label"	"Arbeiterkammerumlage"
"v10f"	"1"	"sehr viel einsparen"
"v10f"	"2"	"viel einsparen"
"v10f"	"3"	"wenig einsparen"
"v10f"	"4"	"nichts einsparen"
"v10f"	"5"	"W.N./K.A."
"v10g"	"Variable Label"	"Kommunalsteuer"
"v10g"	"1"	"sehr viel einsparen"
"v10g"	"2"	"viel einsparen"
"v10g"	"3"	"wenig einsparen"
"v10g"	"4"	"nichts einsparen"
"v10g"	"5"	"W.N./K.A."
"v10h"	"Variable Label"	"Dienstgeberabgabe"
"v10h"	"1"	"sehr viel einsparen"
"v10h"	"2"	"viel einsparen"
"v10h"	"3"	"wenig einsparen"
"v10h"	"4"	"nichts einsparen"
"v10h"	"5"	"W.N./K.A."
"v10i"	"Variable Label"	"Dienstgeberbeitrag"
"v10i"	"1"	"sehr viel einsparen"
"v10i"	"2"	"viel einsparen"
"v10i"	"3"	"wenig einsparen"
"v10i"	"4"	"nichts einsparen"
"v10i"	"5"	"W.N./K.A."
"v10j"	"Variable Label"	"Arbeitslosenversicherung"
"v10j"	"1"	"sehr viel einsparen"
"v10j"	"2"	"viel einsparen"
"v10j"	"3"	"wenig einsparen"
"v10j"	"4"	"nichts einsparen"
"v10j"	"5"	"W.N./K.A."
"v10k"	"Variable Label"	"Unfallversicherung"
"v10k"	"1"	"sehr viel einsparen"
"v10k"	"2"	"viel einsparen"
"v10k"	"3"	"wenig einsparen"
"v10k"	"4"	"nichts einsparen"
"v10k"	"5"	"W.N./K.A."
"v10l"	"Variable Label"	"Wohnbauförderungsbeitrag"
"v10l"	"1"	"sehr viel einsparen"
"v10l"	"2"	"viel einsparen"
