variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"filter_$"	"Variable Label"	"v24 =3 & v23 ~= 3 (FILTER)"
"filter_$"	"Variable Label"	"Nicht ausgewählt"
"filter_$"	"1"	"Ausgewählt"
"gesamt"	"Variable Label"	"<keine>"
"gesamt"	"1"	"Gesamt"
"v10a"	"Variable Label"	"Eigenschaft 1"
"v10a"	"1"	"kraftvoll"
"v10a"	"2"	"kraftlos"
"v10a"	"3"	"weder noch"
"v10b"	"Variable Label"	"Eigenschaft 2"
"v10b"	"1"	"modern"
"v10b"	"2"	"altmodisch"
"v10b"	"3"	"weder noch"
"v10c"	"Variable Label"	"Eigenschaft 3"
"v10c"	"1"	"sauber"
"v10c"	"2"	"korrupt"
"v10c"	"3"	"weder noch"
"v10d"	"Variable Label"	"Eigenschaft 4"
"v10d"	"1"	"erfolgreich"
"v10d"	"2"	"erfolglos"
"v10d"	"3"	"weder noch"
"v10e"	"Variable Label"	"Eigenschaft 5"
"v10e"	"1"	"sparsam"
"v10e"	"2"	"verschwenderisch"
"v10e"	"3"	"weder noch"
"v10f"	"Variable Label"	"Eigenschaft 6"
"v10f"	"1"	"zielbewusst"
"v10f"	"2"	"verworren"
"v10f"	"3"	"weder noch"
"v10g"	"Variable Label"	"Eigenschaft 7"
"v10g"	"1"	"energisch"
"v10g"	"2"	"lax"
"v10g"	"3"	"weder noch"
"v10h"	"Variable Label"	"Eigenschaft 8"
"v10h"	"1"	"einig"
"v10h"	"2"	"zerstritten"
"v10h"	"3"	"weder noch"
"v10i"	"Variable Label"	"Eigenschaft 9"
"v10i"	"1"	"zukunftsorientiert"
"v10i"	"2"	"vergangenheitsorientiert"
"v10i"	"3"	"weder noch"
"v11"	"Variable Label"	"Sollte man nach einer Koalitionsauflösung...?"
"v11"	"1"	"Neuwahlen durchführen"
"v11"	"2"	"Minderheitsregierung der ÖVP tolerieren"
"v11"	"3"	"W.N./K.A."
"v12"	"Variable Label"	"Wie stehen Sie zur sogenannten \"Spitzelaffäre\""
"v12"	"1"	"Ist mir gleichgültig"
"v12"	"2"	"Ist ein besonderer Skandal"
"v12"	"3"	"W.N./K.A."
"v13"	"Variable Label"	"Grad der persönlichen Beunruhigung über die Möglichkeit der Weitergabe von Daten aus dem Polizeicomputer"
"v13"	"1"	"sehr beunruhigt"
"v13"	"2"	"eher schon beunruhigt"
"v13"	"3"	"eher nicht beunruhigt"
"v13"	"4"	"gar nicht beunruhigt"
"v13"	"5"	"W.N./K.A."
"v14"	"Variable Label"	"Benötigen Polizei und Gendarmerie die neuen Ermittlungsmethoden?"
"v14"	"1"	"ja"
"v14"	"2"	"nein"
"v14"	"3"	"W.N./K.A."
"v15"	"Variable Label"	"Unwählbare Partei"
"v15"	"1"	"FPÖ"
"v15"	"2"	"ÖVP"
