variable	value	Label
"A1"	"Variable Label"	"ID COMPONENT - RESPONDENT WITHIN ELECTION STUDY"
"A2"	"Variable Label"	"INTERVIEWER WITHIN ELECTION STUDY"
"A3"	"Variable Label"	"INTERVIEWER GENDER"
"A3"	"1"	"MALE"
"A3"	"2"	"FEMALE"
"A3"	"5"	"OTHER"
"A3"	"9"	"MISSING"
"A4a"	"Variable Label"	"DATE QUESTIONNAIRE ADMINISTERED - MONTH"
"A4a"	"1"	"JANUARY"
"A4a"	"2"	"FEBRUARY"
"A4a"	"3"	"MARCH"
"A4a"	"4"	"APRIL"
"A4a"	"5"	"MAY"
"A4a"	"6"	"JUNE"
"A4a"	"7"	"JULY"
"A4a"	"8"	"AUGUST"
"A4a"	"9"	"SEPTEMBER"
"A4a"	"10"	"OCTOBER"
"A4a"	"11"	"NOVEMBER"
"A4a"	"12"	"DECEMBER"
"A4a"	"99"	"MISSING"
"A4b"	"Variable Label"	"DATE QUESTIONNAIRE ADMINISTERED - DAY"
"A4b"	"99"	"MISSING"
"A4c"	"Variable Label"	"DATE QUESTIONNAIRE ADMINISTERED - YEAR"
"A4c"	"9999"	"MISSING"
"A5a"	"Variable Label"	"ORIGINAL WEIGHT: DEMOGRAPHIC+ POLITICAL (ROUGH)"
"A5b"	"Variable Label"	"ORIGINAL WEIGHT: DEMOGRAPHIC+ POLITICAL (TRIMMED)"
"age"	"Variable Label"	"AGE CATEGORIES"
"age"	"1"	"16-19"
"age"	"2"	"20-29"
"age"	"3"	"30-39"
"age"	"4"	"40-49"
"age"	"5"	"50-59"
"age"	"6"	"60-69"
"age"	"7"	"70+"
"C01"	"Variable Label"	"MOBILE PHONE OR LANDLINE"
"C01"	"1"	"MOBILE"
"C01"	"2"	"LANDLINE"
"C01"	"7"	"VOLUNTEERED: REFUSED"
"C01"	"9"	"MISSING"
"C02"	"Variable Label"	"LANDLINE AT HOME"
"C02"	"1"	"YES"
"C02"	"2"	"NO"
"C02"	"7"	"VOLUNTEERED: REFUSED"
"C02"	"9"	"MISSING"
"C03"	"Variable Label"	"USES ANOTHER MOBILE PHONE"
"C03"	"1"	"YES"
"C03"	"2"	"NO"
"C03"	"7"	"VOLUNTEERED: REFUSED"
"C03"	"9"	"MISSING"
"C04"	"Variable Label"	"OWNS MOBILE PHONE"
"C04"	"1"	"YES, ONE"
"C04"	"2"	"YES, SEVERAL"
"C04"	"3"	"NO"
"C04"	"7"	"VOLUNTEERED: REFUSED"
"C04"	"9"	"MISSING"
"D02"	"Variable Label"	"GENDER"
"D02"	"1"	"MALE"
"D02"	"2"	"FEMALE"
"D02"	"5"	"OTHER"
"D02"	"9"	"MISSING"
"D03"	"Variable Label"	"EDUCATION"
"D03"	"1"	"ISCED LEVEL 0/1/2"
"D03"	"2"	"ISCED LEVEL 3"
"D03"	"3"	"ISCED LEVEL 5/6/7/8"
"D04"	"Variable Label"	"MARITAL OR CIVIL UNION STATUS"
"D04"	"1"	"MARRIED OR LIVING TOGETHER AS MARRIED"
"D04"	"2"	"WIDOWED"
"D04"	"3"	"DIVORCED OR SEPARATED"
"D04"	"4"	"SINGLE, NEVER MARRIED"
"D04"	"7"	"VOLUNTEERED: REFUSED"
"D04"	"8"	"VOLUNTEERED: DON'T KNOW"
"D04"	"9"	"MISSING"
"D05"	"Variable Label"	"UNION MEMBERSHIP"
"D05"	"1"	"R IS MEMBER OF A UNION"
"D05"	"2"	"R IS NOT MEMBER OF A UNION"
"D05"	"7"	"VOLUNTEERED: REFUSED"
"D05"	"8"	"DON'T KNOW"
"D05"	"9"	"MISSING"
"D06"	"Variable Label"	"CURRENT EMPLOYMENT STATUS"
"D06"	"1"	"EMPLOYED - FULL TIME (32 OR MORE HOURS WEEKLY)"
"D06"	"2"	"EMPLOYED - PART TIME (15 TO LESS THAN 32 HOURS WEEKLY)"
"D06"	"3"	"EMPLOYED - LESS THAN 15 HOURS"
"D06"	"4"	"HELPING FAMILY MEMBER"
"D06"	"5"	"UNEMPLOYED"
"D06"	"6"	"STUDENT, IN SCHOOL, IN VOCATIONAL TRAINING"
"D06"	"7"	"RETIRED"
"D06"	"8"	"HOUSEWIFE, HOMEMAKER, HOME DUTIES"
"D06"	"9"	"PERMANENTLY DISABLED"
"D06"	"10"	"OTHERS, NOT IN LABOR FORCE"
"D06"	"97"	"VOLUNTEERED: REFUSED"
"D06"	"98"	"VOLUNTEERED: DON'T KNOW"
"D06"	"99"	"MISSING"
"D07a"	"Variable Label"	"SOCIO ECONOMIC STATUS"
"D07a"	"1"	"WHITE COLLAR"
"D07a"	"2"	"WORKER"
"D07a"	"3"	"FARMER"
"D07a"	"4"	"SELF-EMPLOYED"
"D07a"	"7"	"VOLUNTEERED: REFUSED"
"D07a"	"8"	"VOLUNTEERED: DON'T KNOW"
"D07a"	"9"	"MISSING"
"D08"	"Variable Label"	"EMPLOYMENT TYPE - PUBLIC OR PRIVATE"
"D08"	"1"	"PUBLIC SECTOR"
"D08"	"2"	"PRIVATE SECTOR"
"D08"	"3"	"MIXED"
"D08"	"4"	"'THIRD SECTOR' /NON-PROFIT SECTOR"
