variable	value	label
"version"	"Variable Label"	"AUSSDA archive version"
"doi"	"Variable Label"	"digital object identifier"
"id"	"Variable Label"	"id"
"G1Q02"	"Variable Label"	"Wie alt sind Sie? Bitte geben Sie eine Zahl an."
"G1Q02"	"48"	"48 oder älter"
"G1Q03"	"Variable Label"	"Arbeiten Sie aktuell neben dem Studium?"
"G1Q03"	"1"	"Nein"
"G1Q03"	"2"	"Ja, als Lehrkraft"
"G1Q03"	"3"	"Ja, aber nicht als Lehrkraft"
"G1Q05"	"Variable Label"	"An welcher Institution studieren Sie auf Lehramt?"
"G1Q05"	"1"	"Universität"
"G1Q05"	"2"	"Pädagogische Hochschule"
"G1Q07"	"Variable Label"	"Mit welchem Geschlecht identifizieren Sie sich?"
"G1Q07"	"1"	"weiblich"
"G1Q07"	"2"	"männlich"
"G1Q08"	"Variable Label"	"Welche höchste Ausbildung haben Ihre Eltern abgeschlossen?"
"G1Q08"	"1"	"Pflichtschule (Volks- oder Hauptschule, Polytechnische Schule)"
"G1Q08"	"2"	"Berufsschule (Lehre) oder berufsbildende mittlere Schule (z. B. Handelsschule, Fachschule)"
"G1Q08"	"3"	"Schule mit Matura (z. B. Gymnasium, HAK, HTL)"
"G1Q08"	"4"	"Meisterausbildung/Meisterprüfung"
"G1Q08"	"5"	"Schule für Gesundheits- und Krankenpflege (Krankenschwester/-pfleger) oder Schule für medizinisch-technischen Fachdien"
"G1Q08"	"6"	"Pädagogische Akademie, Sozialakademie bzw. eine andere Akademie oder ein Kolleg"
"G1Q08"	"7"	"Studium an einer Universität, Fachhochschule oder Pädagogischen Hochschule (z. B. Dr., Dipl.-Ing., Magister/Master, Ba"
"G1Q11_01"	"Variable Label"	"[Mathematik] Noten schriftl. Matura. Falls nein: leer"
"G1Q11_02"	"Variable Label"	"[Deutsch] Noten schriftl. Matura. Falls nein: leer"
"G1Q11_03"	"Variable Label"	"[Fremdsprache (z. B. Englisch)] Noten schriftl. Matura. Falls nein: leer"
"G2Q01"	"Variable Label"	"In welchem Studium sind Sie zurzeit?"
"G2Q01"	"1"	"Bachelor"
"G2Q01"	"2"	"Master"
"G2Q01"	"3"	"Sonstiges"
"G2Q02"	"Variable Label"	"Im wievielten Semester studieren Sie Lehramt? (BA+MA Semester zusammen)"
"G5Q03Copy_01"	"Variable Label"	"[Lehramt Primarstufe, keine fachsp. Zuordnung] Welche Fächer studieren Sie?"
"G5Q03Copy_01"	"0"	"Nicht Gewählt"
"G5Q03Copy_01"	"1"	"Ja"
"G5Q03Copy_02"	"Variable Label"	"[Bewegung und Sport] Welche Fächer studieren Sie?"
"G5Q03Copy_02"	"0"	"Nicht Gewählt"
"G5Q03Copy_02"	"1"	"Ja"
"G5Q03Copy_03"	"Variable Label"	"[Bosnisch/Kroatisch/Serbisch] Welche Fächer studieren Sie?"
"G5Q03Copy_03"	"0"	"Nicht Gewählt"
"G5Q03Copy_03"	"1"	"Ja"
"G5Q03Copy_04"	"Variable Label"	"[Deutsch als Zweitsprache] Welche Fächer studieren Sie?"
"G5Q03Copy_04"	"0"	"Nicht Gewählt"
"G5Q03Copy_04"	"1"	"Ja"
"G5Q03Copy_05"	"Variable Label"	"[Ernährung, Gesundheit und Konsum] Welche Fächer studieren Sie?"
"G5Q03Copy_05"	"0"	"Nicht Gewählt"
"G5Q03Copy_05"	"1"	"Ja"
"G5Q03Copy_06"	"Variable Label"	"[Geschichte, Sozialkunde und Politische Bildung] Welche Fächer studieren Sie?"
"G5Q03Copy_06"	"0"	"Nicht Gewählt"
"G5Q03Copy_06"	"1"	"Ja"
"G5Q03Copy_07"	"Variable Label"	"[Informatik / Informationsmanagement] Welche Fächer studieren Sie?"
"G5Q03Copy_07"	"0"	"Nicht Gewählt"
"G5Q03Copy_07"	"1"	"Ja"
"G5Q03Copy_08"	"Variable Label"	"[Latein] Welche Fächer studieren Sie?"
"G5Q03Copy_08"	"0"	"Nicht Gewählt"
"G5Q03Copy_08"	"1"	"Ja"
"G5Q03Copy_09"	"Variable Label"	"[Polnisch] Welche Fächer studieren Sie?"
"G5Q03Copy_09"	"0"	"Nicht Gewählt"
"G5Q03Copy_09"	"1"	"Ja"
"G5Q03Copy_10"	"Variable Label"	"[Religion / Islamische Religionspädagogik] Welche Fächer studieren Sie?"
"G5Q03Copy_10"	"0"	"Nicht Gewählt"
"G5Q03Copy_10"	"1"	"Ja"
"G5Q03Copy_11"	"Variable Label"	"[Slowenisch] Welche Fächer studieren Sie?"
"G5Q03Copy_11"	"0"	"Nicht Gewählt"
"G5Q03Copy_11"	"1"	"Ja"
"G5Q03Copy_12"	"Variable Label"	"[Tschechisch] Welche Fächer studieren Sie?"
"G5Q03Copy_12"	"0"	"Nicht Gewählt"
"G5Q03Copy_12"	"1"	"Ja"
"G5Q03Copy_13"	"Variable Label"	"[Bildnerische Erziehung / Kunsterziehung] Welche Fächer studieren Sie?"
"G5Q03Copy_13"	"0"	"Nicht Gewählt"
"G5Q03Copy_13"	"1"	"Ja"
"G5Q03Copy_14"	"Variable Label"	"[Chemie] Welche Fächer studieren Sie?"
"G5Q03Copy_14"	"0"	"Nicht Gewählt"
"G5Q03Copy_14"	"1"	"Ja"
"G5Q03Copy_15"	"Variable Label"	"[Darstellende Geometrie / Technisches Zeichnen] Welche Fächer studieren Sie?"
"G5Q03Copy_15"	"0"	"Nicht Gewählt"
"G5Q03Copy_15"	"1"	"Ja"
"G5Q03Copy_16"	"Variable Label"	"[Französisch] Welche Fächer studieren Sie?"
"G5Q03Copy_16"	"0"	"Nicht Gewählt"
"G5Q03Copy_16"	"1"	"Ja"
"G5Q03Copy_17"	"Variable Label"	"[Griechisch (und Altgriechisch)] Welche Fächer studieren Sie?"
"G5Q03Copy_17"	"0"	"Nicht Gewählt"
"G5Q03Copy_17"	"1"	"Ja"
"G5Q03Copy_18"	"Variable Label"	"[Inklusive Pädagogik / Sonder- und Heilpädagogik] Welche Fächer studieren Sie?"
"G5Q03Copy_18"	"0"	"Nicht Gewählt"
"G5Q03Copy_18"	"1"	"Ja"
"G5Q03Copy_19"	"Variable Label"	"[Mathematik] Welche Fächer studieren Sie?"
"G5Q03Copy_19"	"0"	"Nicht Gewählt"
"G5Q03Copy_19"	"1"	"Ja"
"G5Q03Copy_20"	"Variable Label"	"[Psychologie und Philosophie] Welche Fächer studieren Sie?"
"G5Q03Copy_20"	"0"	"Nicht Gewählt"
"G5Q03Copy_20"	"1"	"Ja"
"G5Q03Copy_21"	"Variable Label"	"[Russisch] Welche Fächer studieren Sie?"
"G5Q03Copy_21"	"0"	"Nicht Gewählt"
"G5Q03Copy_21"	"1"	"Ja"
"G5Q03Copy_22"	"Variable Label"	"[Spanisch] Welche Fächer studieren Sie?"
"G5Q03Copy_22"	"0"	"Nicht Gewählt"
"G5Q03Copy_22"	"1"	"Ja"
"G5Q03Copy_23"	"Variable Label"	"[Ungarisch] Welche Fächer studieren Sie?"
"G5Q03Copy_23"	"0"	"Nicht Gewählt"
"G5Q03Copy_23"	"1"	"Ja"
"G5Q03Copy_24"	"Variable Label"	"[Biologie und Umweltkunde] Welche Fächer studieren Sie?"
"G5Q03Copy_24"	"0"	"Nicht Gewählt"
"G5Q03Copy_24"	"1"	"Ja"
"G5Q03Copy_25"	"Variable Label"	"[Deutsch] Welche Fächer studieren Sie?"
"G5Q03Copy_25"	"0"	"Nicht Gewählt"
"G5Q03Copy_25"	"1"	"Ja"
"G5Q03Copy_26"	"Variable Label"	"[Englisch] Welche Fächer studieren Sie?"
"G5Q03Copy_26"	"0"	"Nicht Gewählt"
"G5Q03Copy_26"	"1"	"Ja"
"G5Q03Copy_27"	"Variable Label"	"[Geographie und Wirtschaftskunde] Welche Fächer studieren Sie?"
"G5Q03Copy_27"	"0"	"Nicht Gewählt"
"G5Q03Copy_27"	"1"	"Ja"
"G5Q03Copy_28"	"Variable Label"	"[Haushaltsökonomie und Ernährung] Welche Fächer studieren Sie?"
"G5Q03Copy_28"	"0"	"Nicht Gewählt"
"G5Q03Copy_28"	"1"	"Ja"
"G5Q03Copy_29"	"Variable Label"	"[Italienisch] Welche Fächer studieren Sie?"
"G5Q03Copy_29"	"0"	"Nicht Gewählt"
"G5Q03Copy_29"	"1"	"Ja"
