variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"filter_$"	"Variable Label"	"v20  = 3 (FILTER)"
"filter_$"	"Variable Label"	"Nicht ausgewählt"
"filter_$"	"1"	"Ausgewählt"
"gesamt"	"Variable Label"	"<keine>"
"gesamt"	"1"	"Gesamt"
"gewicht"	"Variable Label"	"<keine>"
"v1"	"Variable Label"	"Soll Österreich Mitglied der EU bleiben?"
"v1"	"1"	"bei EU bleiben"
"v1"	"2"	"wieder austreten"
"v1"	"3"	"W.N./K.A."
"v10"	"Variable Label"	"Wie soll mit der Vergangenheit umgegangen werden?"
"v10"	"1"	"Schlussstrich ziehen"
"v10"	"2"	"weiter Vergangenheitsbewältigung betreiben"
"v10"	"3"	"W.N./K.A."
"v11"	"Variable Label"	"Haben die bisherigen Bemühungen zur Vergangenheitsbewältigung das Ansehen Österreichs verbessert, verschlechtert, oder hatten sie keine Auswirkungen?"
"v11"	"1"	"verbessert"
"v11"	"2"	"verschlechtert"
"v11"	"3"	"hatten keine Auswirkungen"
"v11"	"4"	"W.N./K.A."
"v12"	"Variable Label"	"Ist es wichtig, 14-18-Jährige über das Dritte Reich zu informieren?"
"v12"	"1"	"sehr wichtig"
"v12"	"2"	"wichtig"
"v12"	"3"	"weniger wichtig"
"v12"	"4"	"unwichtig"
"v12"	"5"	"W.N./K.A."
"v13"	"Variable Label"	"Glauben Sie, dass sich die heutige Jugend für dieses Thema interessiert?"
"v13"	"1"	"ja"
"v13"	"2"	"nein"
"v13"	"3"	"W.N./K.A."
"v14a"	"Variable Label"	"wirtschaftlich"
"v14a"	"1"	"ja"
"v14a"	"2"	"nein"
"v14a"	"3"	"W.N./K.A."
"v14b"	"Variable Label"	"moralisch"
"v14b"	"1"	"ja"
"v14b"	"2"	"nein"
"v14b"	"3"	"W.N./K.A."
"v14c"	"Variable Label"	"politisch"
"v14c"	"1"	"ja"
"v14c"	"2"	"nein"
"v14c"	"3"	"W.N./K.A."
"v15"	"Variable Label"	"Führt Vergangenheitsbewältigung eher zur Vertiefung oder zum Abbau nationaler Feindschaften?"
"v15"	"1"	"eher zu einer Vertiefung"
"v15"	"2"	"eher zu einem Abbau"
"v15"	"3"	"weder noch"
"v15"	"4"	"W.N./K.A."
"v16a"	"Variable Label"	"Zahlungen an Opfer"
"v16a"	"1"	"ja"
"v16a"	"2"	"nein"
"v16a"	"3"	"W.N./K.A."
"v16b"	"Variable Label"	"Bestrafung von Tätern"
"v16b"	"1"	"ja"
"v16b"	"2"	"nein"
"v16b"	"3"	"W.N./K.A."
"v16c"	"Variable Label"	"Eingeständnis von Schuld"
"v16c"	"1"	"ja"
"v16c"	"2"	"nein"
"v16c"	"3"	"W.N./K.A."
"v16d"	"Variable Label"	"Erarbeitung von Wissen um die Vergangenheit"
"v16d"	"1"	"ja"
"v16d"	"2"	"nein"
"v16d"	"3"	"W.N./K.A."
"v16e"	"Variable Label"	"Anderes"
"v16e"	"Variable Label"	"nicht genannt"
"v16e"	"1"	"genannt"
"v17"	"Variable Label"	"Geschlecht"
"v17"	"1"	"männlich"
"v17"	"2"	"weiblich"
"v18"	"Variable Label"	"Alter"
"v18"	"1"	"16-24 Jahre"
"v18"	"2"	"25-39 Jahre"
"v18"	"3"	"40-59 Jahre"
"v18"	"4"	"ab 60 Jahre"
"v19"	"Variable Label"	"Bildung"
"v19"	"1"	"Matura, Universität"
"v19"	"2"	"Pflichtschule mit weiterer Ausbildung (Lehre, Fachschule)"
"v19"	"3"	"Pflichtschule ohne weitere Ausbildung"
"v20"	"Variable Label"	"Tätigkeit"
"v20"	"1"	"in Ausbildung"
"v20"	"2"	"nicht berufstätig"
"v20"	"3"	"Pension"
"v20"	"4"	"selbständig (auch Landwirte)"
"v20"	"5"	"Arbeiter"
"v20"	"6"	"Angestellte"
"v20"	"7"	"Beamte"
"v21"	"Variable Label"	"Parteipräferenz"
"v21"	"1"	"SPÖ"
"v21"	"2"	"ÖVP"
"v21"	"3"	"FPÖ"
"v21"	"4"	"KPÖ"
"v21"	"5"	"GAL"
"v21"	"6"	"LIF"
"v21"	"7"	"Keine"
"v21"	"8"	"K.A."
"v22"	"Variable Label"	"Bundesland"
"v22"	"1"	"Wien"
"v22"	"2"	"Niederösterreich"
"v22"	"3"	"Burgenland"
"v22"	"4"	"Steiermark"
"v22"	"5"	"Kärnten"
"v22"	"6"	"Oberösterreich"
"v22"	"7"	"Salzburg"
"v22"	"8"	"Tirol"
"v22"	"9"	"Vorarlberg"
