variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gesamt"	"Variable Label"	"<keine>"
"gesamt"	"1"	"Gesamt"
"v10"	"Variable Label"	"Wo sind Demonstrationen am erfolgreichsten?"
"v10"	"1"	"am Heldenplatz in Wien"
"v10"	"2"	"in größeren Bereichen von Wien"
"v10"	"3"	"im gesamten Bundesgebiet"
"v10"	"4"	"gleichzeitig in mehreren Landeshauptstädten"
"v10"	"5"	"W.N./K.A."
"v11a"	"Variable Label"	"Wenn die Demonstranten mit ihrem Widerpart direkt verhandeln"
"v11a"	"1"	"eher"
"v11a"	"2"	"eher nicht"
"v11a"	"3"	"W.N./K.A."
"v11b"	"Variable Label"	"Wenn das Fernsehen ihre Anliegen aufgreift"
"v11b"	"1"	"eher"
"v11b"	"2"	"eher nicht"
"v11b"	"3"	"W.N./K.A."
"v11c"	"Variable Label"	"Wenn die Zeitungen ihre Anliegen aufgreifen"
"v11c"	"1"	"eher"
"v11c"	"2"	"eher nicht"
"v11c"	"3"	"W.N./K.A."
"v11d"	"Variable Label"	"Wenn sie ihre Anliegen über das Internet an den Mann bringen"
"v11d"	"1"	"eher"
"v11d"	"2"	"eher nicht"
"v11d"	"3"	"W.N./K.A."
"v12a"	"Variable Label"	"Eigentlich brauchen wir gar kein Parlament, sondern eher einen starken Mann an der Spitze, der Entscheidungen rasch durchsetzen kann"
"v12a"	"1"	"stimme voll zu"
"v12a"	"2"	"stimme eher zu"
"v12a"	"3"	"lehne eher ab"
"v12a"	"4"	"lehne ab"
"v12a"	"5"	"W.N./K.A."
"v12b"	"Variable Label"	"Wichtiger als die Wahl der Abgeordneten alle 4 Jahre wäre es, wenn das Volk öfter über wichtige Fragen direkt abstimmen könnte"
"v12b"	"1"	"stimme voll zu"
"v12b"	"2"	"stimme eher zu"
"v12b"	"3"	"lehne eher ab"
"v12b"	"4"	"lehne ab"
"v12b"	"5"	"W.N./K.A."
"v13"	"Variable Label"	"Hilft der Aufruf zum Wahlboykott?"
"v13"	"1"	"eher ja"
"v13"	"2"	"manchmal"
"v13"	"3"	"eher nicht"
"v13"	"4"	"W.N./K.A."
"v14a"	"Variable Label"	"Dass der Goldpreis sehr günstig steht"
"v14a"	"1"	"trifft zu"
"v14a"	"2"	"trifft nicht zu"
"v14a"	"3"	"W.N./K.A."
"v14b"	"Variable Label"	"Dass der \"Wiener Philharmoniker\" ein schönes Geschenk ist"
"v14b"	"1"	"trifft zu"
"v14b"	"2"	"trifft nicht zu"
"v14b"	"3"	"W.N./K.A."
"v14c"	"Variable Label"	"Dass Goldmünzen gerade in schlechten Zeiten besonders wertvoll sind"
"v14c"	"1"	"trifft zu"
"v14c"	"2"	"trifft nicht zu"
"v14c"	"3"	"W.N./K.A."
"v14d"	"Variable Label"	"Dass ein Anstieg des Goldpreises zu erwarten ist"
"v14d"	"1"	"trifft zu"
"v14d"	"2"	"trifft nicht zu"
"v14d"	"3"	"W.N./K.A."
"v14e"	"Variable Label"	"Dass Gold in einer Kapitalanlage als \"Sicherheitspolster\" nie fehlen sollte"
"v14e"	"1"	"trifft zu"
"v14e"	"2"	"trifft nicht zu"
"v14e"	"3"	"W.N./K.A."
"v15"	"Variable Label"	"Geschlecht"
"v15"	"1"	"männlich"
"v15"	"2"	"weiblich"
"v16"	"Variable Label"	"Beruf"
"v16"	"1"	"Hilfsarbeiter"
