variable	value	Label
"datum"	"Variable Label"	"Zeitpunkt des Interviews"
"datum"	"1"	"9.5.-11.5.1997"
"datum"	"2"	"12.5.-14.5.1997"
"datum"	"3"	"15.5.-18.5.1997"
"datum"	"4"	"19.5.-21.5.1997"
"datum"	"5"	"22.5.-26.5.1997"
"datum"	"6"	"K.A."
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Nützt der technische Fortschritt der Menschheit"
"v01"	"1"	"sehr nützen"
"v01"	"2"	"eher nützen"
"v01"	"3"	"eher schaden"
"v01"	"4"	"sehr schaden"
"v01"	"5"	"W.N./K.A."
"v02"	"Variable Label"	"Haltung der Österreicher gegenüber Technik"
"v02"	"1"	"sehr aufgeschlossen"
"v02"	"2"	"eher aufgeschlossen"
"v02"	"3"	"eher mißtrauisch"
"v02"	"4"	"sehr mißtrauisch"
"v02"	"5"	"W.N./K.A."
"v03"	"Variable Label"	"Wichtigster Grund für Arbeitslosigkeit"
"v03"	"1"	"Sparpaket"
"v03"	"2"	"Konjunktur in Europa"
"v03"	"3"	"Teure Arbeitskräfte"
"v03"	"4"	"Verhinderungspolitik von Bürgerinitiativen"
"v03"	"5"	"Politik der Bundesregierung"
"v03"	"6"	"W.N./K.A."
"v04"	"Variable Label"	"Beschäftigungslage nach Verkauf österreichischer Betriebe"
"v04"	"1"	"mehr Beschäftigung geführt"
"v04"	"2"	"weniger Beschäftigung geführt"
"v04"	"3"	"hat keinen Einfluß"
"v04"	"4"	"W.N./K.A."
"v05"	"Variable Label"	"Zusammenhang EU-Mitgliedschaft - Verkauf österr. Betriebe"
"v05"	"1"	"hat Verkauf gefördert"
"v05"	"2"	"Betriebe wären auch so verkauft worden"
"v05"	"3"	"W.N./K.A."
"v06"	"Variable Label"	"Durch Gentechnik neue Arbeitsplätze"
"v06"	"1"	"Ja"
"v06"	"2"	"Nein"
"v06"	"3"	"W.N./K.A."
"v07"	"Variable Label"	"Soll man gentechnische Produkte in Österreich herstellen?"
"v07"	"1"	"Ja"
"v07"	"2"	"Nein"
"v07"	"3"	"W.N./K.A."
"v09"	"Variable Label"	"Was ist starker EURO?"
"v09"	"1"	"Preissteigerung darf nicht höher sein als derzeit"
"v09"	"2"	"EURO darf gegenüber Dollar, Yenund Franken nicht abwerten"
"v09"	"3"	"Kaufkraft der Österreicher muß erhalten bleiben"
"v09"	"4"	"Kann mir nichts darunter vorstellen"
"v09"	"5"	"W.N./K.A."
"v10"	"Variable Label"	"Was ist persönlich wichtig?"
"v10"	"1"	"Preissteigerung darf nicht höher sein als derzeit"
"v10"	"2"	"EURO darf gegenüber Dollar, Yenund Franken nicht abwerten"
"v10"	"3"	"Kaufkraft der Österreicher muß erhalten bleiben"
"v10"	"4"	"W.N./K.A."
"v11a"	"Variable Label"	"Beschäftigungslage"
"v11a"	"1"	"positiv"
"v11a"	"2"	"negativ"
"v11a"	"3"	"weder noch"
"v11a"	"4"	"W.N./K.A."
"v11b"	"Variable Label"	"Preise von Waren und Dienstleistungen"
"v11b"	"1"	"positiv"
"v11b"	"2"	"negativ"
"v11b"	"3"	"weder noch"
"v11b"	"4"	"W.N./K.A."
"v11c"	"Variable Label"	"Transitaufkommen"
"v11c"	"1"	"positiv"
"v11c"	"2"	"negativ"
"v11c"	"3"	"weder noch"
"v11c"	"4"	"W.N./K.A."
"v11d"	"Variable Label"	"Anonymität der Sparbücher"
"v11d"	"1"	"positiv"
"v11d"	"2"	"negativ"
"v11d"	"3"	"weder noch"
"v11d"	"4"	"W.N./K.A."
"v11e"	"Variable Label"	"Sozialpolitische Maßnahmen"
"v11e"	"1"	"positiv"
"v11e"	"2"	"negativ"
"v11e"	"3"	"weder noch"
"v11e"	"4"	"W.N./K.A."
"v11f"	"Variable Label"	"Zuwanderung von Ausländern"
"v11f"	"1"	"positiv"
"v11f"	"2"	"negativ"
"v11f"	"3"	"weder noch"
"v11f"	"4"	"W.N./K.A."
"v12"	"Variable Label"	"Wofür soll sich Österreich in EU stark machen?"
"v12"	"1"	"Verbot der Gentechnik"
"v12"	"2"	"Schaffung neuer Arbeitsplätze"
"v12"	"3"	"Harten EURO"
"v12"	"4"	"Gemeinsame Verteidigungspolitik"
"v12"	"5"	"W.N./K.A."
"v13"	"Variable Label"	"Geschlecht"
"v13"	"1"	"Männlich"
"v13"	"2"	"Weiblich"
"v14"	"Variable Label"	"Beruf"
"v14"	"Variable Label"	"Andere"
"v14"	"1"	"Hilfsarbeiter"
"v14"	"2"	"Facharbeiter"
"v14"	"3"	"Leitende Ang./Beamte"
"v14"	"4"	"Angestellte"
"v14"	"5"	"Beamte"
"v14"	"6"	"Rentner/Pensionisten"
"v14"	"7"	"Hausfrauen"
"v14"	"8"	"Selbständige"
"v14"	"9"	"Landwirte"
"v15"	"Variable Label"	"Bundesland"
"v15"	"1"	"Wien"
"v15"	"2"	"Burgenland"
"v15"	"3"	"Niederösterreich"
"v15"	"4"	"Oberösterreich"
"v15"	"5"	"Salzburg"
"v15"	"6"	"Tirol"
"v15"	"7"	"Vorarlberg"
"v15"	"8"	"Steiermark"
"v15"	"9"	"Kärnten"
"v16"	"Variable Label"	"Alter"
"v16"	"1"	"Unter 20 Jahren"
"v16"	"2"	"20 bis 25 Jahre"
"v16"	"3"	"26 bis 35 Jahre"
"v16"	"4"	"36 bis 50 Jahre"
"v16"	"5"	"51 bis 65 Jahre"
"v16"	"6"	"Über 65 Jahre"
"v17"	"Variable Label"	"Schulbildung"
"v17"	"1"	"Volksschule"
"v17"	"2"	"Hauptschule"
"v17"	"3"	"Berufs-/Handelsschule"
"v17"	"4"	"Matura"
"v17"	"5"	"Abg. Hochschule"
"v18"	"Variable Label"	"Parteipräferenz aktuell"
"v18"	"1"	"FPÖ"
"v18"	"2"	"KPÖ"
"v18"	"3"	"ÖVP"
"v18"	"4"	"SPÖ"
"v18"	"5"	"GAL"
"v18"	"6"	"LIF"
"v18"	"7"	"Keine"
"v19"	"Variable Label"	"Parteipräferenz früher"
"v19"	"1"	"FPÖ"
"v19"	"2"	"KPÖ"
"v19"	"3"	"ÖVP"
"v19"	"4"	"SPÖ"
"v19"	"5"	"GAL"
"v19"	"6"	"LIF"
"v19"	"7"	"Keine"
"v20a"	"Variable Label"	"Kronen Zeitung"
"v20a"	"Variable Label"	"Nicht genannt"
"v20a"	"1"	"Genannt"
"v20b"	"Variable Label"	"Täglich alles"
"v20b"	"Variable Label"	"Nicht genannt"
"v20b"	"1"	"Genannt"
"v20c"	"Variable Label"	"Kurier"
"v20c"	"Variable Label"	"Nicht genannt"
"v20c"	"1"	"Genannt"
"v20d"	"Variable Label"	"Presse"
"v20d"	"Variable Label"	"Nicht genannt"
"v20d"	"1"	"Genannt"
"v20e"	"Variable Label"	"SN"
"v20e"	"Variable Label"	"Nicht genannt"
"v20e"	"1"	"Genannt"
"v20f"	"Variable Label"	"Standard"
"v20f"	"Variable Label"	"Nicht genannt"
"v20f"	"1"	"Genannt"
"v20g"	"Variable Label"	"Kleine Zeitung"
"v20g"	"Variable Label"	"Nicht genannt"
"v20g"	"1"	"Genannt"
"v20h"	"Variable Label"	"Andere"
"v20h"	"Variable Label"	"Nicht genannt"
"v20h"	"1"	"Genannt"
"v20i"	"Variable Label"	"Keine"
"v20i"	"Variable Label"	"Nicht genannt"
"v20i"	"1"	"Genannt"
"v20j"	"Variable Label"	"K.A."
"v20j"	"Variable Label"	"Nicht genannt"
"v20j"	"1"	"Genannt"
"v8a"	"Variable Label"	"EU-Kommission"
"v8a"	"Variable Label"	"Nicht genannt"
"v8a"	"1"	"Genannt"
"v8b"	"Variable Label"	"Bundesregierung"
"v8b"	"Variable Label"	"Nicht genannt"
"v8b"	"1"	"Genannt"
