variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"filter_$"	"Variable Label"	"v1a=2 (FILTER)"
"filter_$"	"Variable Label"	"Nicht ausgewählt"
"filter_$"	"1"	"Ausgewählt"
"gesamt"	"Variable Label"	"Gesamt"
"gesamt"	"1"	"Gesamt"
"gewicht"	"Variable Label"	"<keine>"
"v1"	"Variable Label"	"Wissen um Betrieb des AKW Temelin"
"v1"	"1"	"bereits in Betrieb"
"v1"	"2"	"noch nicht in Betrieb"
"v1"	"3"	"W.N./K.A."
"v10"	"Variable Label"	"Werden die österreichisch-tschechischen Beziehungen durch das Volksbegehren dauerhaft belastet werden?"
"v10"	"1"	"ja"
"v10"	"2"	"nein"
"v10"	"3"	"W.N./K.A."
"v11"	"Variable Label"	"Konsequenzen eines öst. Vetos gegen den EU-Beitritt Tschechiens"
"v11"	"1"	"Die anderen Mitgliedstaaten der EU werden uns nahe legen,"
"v11"	"2"	"Die EU wird das österreichische Parlament umstimmen, das Vet"
"v11"	"3"	"Die EU wird aufgrund unseres Vetos Tschechien nicht aufnehme"
"v11"	"4"	"W.N./K.A."
"v12"	"Variable Label"	"Einschätzung des Erfolges der Auseinandersetzungen zwischen Österreich und Tschechien betreffend das AKW Temelin"
"v12"	"1"	"Großer Erfolg"
"v12"	"2"	"Geringer Erfolg"
"v12"	"3"	"Eher ein Erfolg"
"v12"	"4"	"Großer Misserfolg"
"v12"	"5"	"Weder Erfolg noch Misserfolg"
"v12"	"6"	"W.N./K.A."
"v13"	"Variable Label"	"Soll Österreich anbieten, bei einer Stilllegung Temelins für anfallende Kosten aufzukommen"
"v13"	"1"	"ja"
"v13"	"2"	"nein"
"v13"	"3"	"W.N./K.A."
"v14"	"Variable Label"	"Unterstützung des Volksbegehrens \"Sozialstaat Österreich\""
"v14"	"1"	"Ja, auf alle Fälle"
"v14"	"2"	"Eher schon"
"v14"	"3"	"Eher nicht"
"v14"	"4"	"Nein, auf keinen Fall"
"v14"	"5"	"Ich habe noch nichts davon gehört"
"v14"	"6"	"W.N./K.A."
"v15"	"Variable Label"	"Geschlecht"
"v15"	"1"	"männlich"
"v15"	"2"	"weiblich"
"v16"	"Variable Label"	"Alter"
"v16"	"1"	"16-24 Jahre"
"v16"	"2"	"25-39 Jahre"
"v16"	"3"	"40-59 Jahre"
"v16"	"4"	"ab 60 Jahre"
"v17"	"Variable Label"	"Bildung"
"v17"	"1"	"Matura, Universität"
"v17"	"2"	"Pflichtschule mit weiterer Ausbildung"
"v17"	"3"	"Pflichtschule ohne weitere Ausbildung"
"v18"	"Variable Label"	"Tätigkeit"
"v18"	"1"	"in Ausbildung"
"v18"	"2"	"nicht berufstätig"
"v18"	"3"	"Pension"
"v18"	"4"	"selbständig (auch Landwirte)"
"v18"	"5"	"Arbeiter"
"v18"	"6"	"Angestellte"
"v18"	"7"	"Beamte"
