variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"gesamt"	"Variable Label"	"<keine>"
"gesamt"	"1"	"Gesamt"
"gewbild"	"Variable Label"	"<keine>"
"v1"	"Variable Label"	"War EU-Beitritt Österreichs vor 6 Jahren richtig oder falsch?"
"v1"	"1"	"richtig"
"v1"	"2"	"falsch"
"v1"	"3"	"W.N./K.A."
"v10a"	"Variable Label"	"Sie sichert den Wert des Schillings"
"v10a"	"1"	"ja"
"v10a"	"2"	"zum Teil"
"v10a"	"3"	"nein"
"v10a"	"4"	"W.N./K.A."
"v10b"	"Variable Label"	"Sie verhindert Streiks"
"v10b"	"1"	"ja"
"v10b"	"2"	"zum Teil"
"v10b"	"3"	"nein"
"v10b"	"4"	"W.N./K.A."
"v10c"	"Variable Label"	"Sie übt einen positiven Einfluss auf das soziale Klima in den Betrieben aus"
"v10c"	"1"	"ja"
"v10c"	"2"	"zum Teil"
"v10c"	"3"	"nein"
"v10c"	"4"	"W.N./K.A."
"v10d"	"Variable Label"	"Sie löst Probleme, die die Regierung nicht lösen kann"
"v10d"	"1"	"ja"
"v10d"	"2"	"zum Teil"
"v10d"	"3"	"nein"
"v10d"	"4"	"W.N./K.A."
"v10e"	"Variable Label"	"Sie sorgt für die Sicherung der Arbeitsplätze"
"v10e"	"1"	"ja"
"v10e"	"2"	"zum Teil"
"v10e"	"3"	"nein"
"v10e"	"4"	"W.N./K.A."
"v10f"	"Variable Label"	"Sie sorgt für eine verantwortungsvolle Lohn- u. Gehaltspolitik"
"v10f"	"1"	"ja"
"v10f"	"2"	"zum Teil"
"v10f"	"3"	"nein"
"v10f"	"4"	"W.N./K.A."
"v11"	"Variable Label"	"War EU-Beitritt Österreichs eine gute oder schlechte Entscheidung?"
"v11"	"1"	"gute Entscheidung"
"v11"	"2"	"schlechte Entscheidung"
"v11"	"3"	"wird sich erst zeigen"
"v11"	"4"	"W.N./K.A."
"v12"	"Variable Label"	"Geschlecht"
"v12"	"1"	"männlich"
"v12"	"2"	"weiblich"
"v13"	"Variable Label"	"Alter"
"v13"	"1"	"16-24 Jahre"
"v13"	"2"	"25-39 Jahre"
"v13"	"3"	"40-59 Jahre"
"v13"	"4"	"ab 60 Jahre"
"v14"	"Variable Label"	"Bildung"
"v14"	"1"	"Matura, Universität"
"v14"	"2"	"Pflichtschule mit weiterer Ausbildung (Lehre, Fachschule)"
"v14"	"3"	"Pflichtschule ohne weitere Ausbildung"
"v15"	"Variable Label"	"Tätigkeit"
"v15"	"1"	"in Ausbildung"
"v15"	"2"	"nicht berufstätig"
"v15"	"3"	"Pension"
"v15"	"4"	"selbständig (auch Landwirte)"
"v15"	"5"	"Arbeiter"
"v15"	"6"	"Angestellte"
"v15"	"7"	"Beamte"
"v16"	"Variable Label"	"Parteipräferenz"
"v16"	"1"	"SPÖ"
"v16"	"2"	"ÖVP"
"v16"	"3"	"FPÖ"
"v16"	"4"	"KPÖ"
"v16"	"5"	"GAL"
"v16"	"6"	"LIF"
"v16"	"7"	"Keine"
"v16"	"8"	"K.A."
"v17"	"Variable Label"	"Bundesland"
"v17"	"1"	"Wien"
"v17"	"2"	"Niederösterreich"
"v17"	"3"	"Burgenland"
"v17"	"4"	"Steiermark"
"v17"	"5"	"Kärnten"
"v17"	"6"	"Oberösterreich"
"v17"	"7"	"Salzburg"
"v17"	"8"	"Tirol"
