variable	value	label
"version"	"Variable Label"	"AUSSDA archive version"
"doi"	"Variable Label"	"digital object identifier"
"GESIS_za_nr"	"Variable Label"	"GESIS study number"
"GESIS_version"	"Variable Label"	"GESIS version"
"GESIS_doi"	"Variable Label"	"GESIS doi"
"resp_id"	"Variable Label"	"RESPONDENT ID (RANDOM)"
"week"	"Variable Label"	"WEEK"
"month"	"Variable Label"	"MONTH"
"day"	"Variable Label"	"DAY (DATE)"
"iday"	"Variable Label"	"DAY (ACCORDING TO TIMETABLE)"
"date"	"Variable Label"	"DATE VARIABLE (RCS)"
"rdd"	"Variable Label"	"RDD NUMBER"
"rdd"	"1"	"yes"
"rdd"	"2"	"no"
"atag"	"Variable Label"	"DATE OF ISSUE"
"scheibe"	"Variable Label"	"REPLICATE"
"intnr"	"Variable Label"	"INTERVIEWER ID"
"iage"	"Variable Label"	"INTERVIEWER'S AGE (IN YEARS)"
"ibild"	"Variable Label"	"INTERVIEWER'S LEVEL OF EDUCATION"
"ibild"	"1"	"Vocational training, vocational school"
"ibild"	"2"	"Schools with diploma (Matura)"
"ibild"	"3"	"Some degree (Tertiary education)"
"iexp"	"Variable Label"	"INTERVIEWER'S EXPERIENCE (IN YEARS)"
"iexp"	"1"	"below 1 year"
"iexp"	"2"	"1 up to <5 years"
"iexp"	"3"	"5 up to <10 years"
"iexp"	"4"	"10+ years"
"iproj"	"Variable Label"	"INTERVIEWER'S EXPERIENCE (NUMBER OF PROJECTS)"
"iproj"	"1"	"below 20 projects"
"iproj"	"2"	"20 up to <100 projects"
"iproj"	"3"	"100 up to <200 projects"
"iproj"	"4"	"200+ projects"
"igend"	"Variable Label"	"INTERVIEWER'S GENDER"
"igend"	"1"	"male"
"igend"	"2"	"female"
"i1"	"Variable Label"	"R.'S COMMAND OF GERMAN"
"i1"	"0"	"very bad"
"i1"	"10"	"very good"
"i1"	"88"	"don't know"
"i1"	"99"	"refused"
"i2"	"Variable Label"	"R. TRIED TO ANSWER QUESTIONS AS ACCURATELY AS POSSIBLE"
"i2"	"1"	"very often"
"i2"	"2"	"often"
"i2"	"3"	"now and then"
"i2"	"4"	"almost never"
"i2"	"5"	"never"
"i3"	"Variable Label"	"NUMBER OF CONTACT ATTEMPTS"
"i3"	"1"	"1 attempt"
"i3"	"2"	"2 attempts"
"i3"	"3"	"3 attempts"
"i3"	"4"	"4 attempts"
"i3"	"5"	"5 attempts"
"i3"	"6"	"6 attempts"
"i3"	"7"	"7 attempts"
"i3"	"8"	"8 attempts"
"i3"	"9"	"9+ attempts"
"w1_contact"	"Variable Label"	"PHONE CONNECTION"
"w1_contact"	"0"	"landline"
"w1_contact"	"1"	"mobile phone"
"w1_q1"	"Variable Label"	"AUSTRIAN CITIZENSHIP"
"w1_q1"	"1"	"yes"
"w1_q2"	"Variable Label"	"YEAR OF BIRTH"
"w1_q4"	"Variable Label"	"GENDER"
"w1_q4"	"1"	"male"
"w1_q4"	"2"	"female"
"w1_q5"	"Variable Label"	"MOST IMPORTANT ISSUE (STATED NO/YES)"
"w1_q5"	"0"	"not mentioned"
"w1_q5"	"1"	"mentioned"
"w1_q5"	"88"	"don't know"
"w1_q5"	"99"	"refused"
"w1_q5txt"	"Variable Label"	"MOST IMPORTANT ISSUE (STRING)"
"w1_q5x1"	"Variable Label"	"MOST IMPORTANT ISSUE: CODING LEVEL 1"
"w1_q5x1"	"10000"	"economy"
"w1_q5x1"	"11000"	"welfare state"
"w1_q5x1"	"12000"	"budget"
"w1_q5x1"	"13000"	"education and culture"
"w1_q5x1"	"14000"	"security"
"w1_q5x1"	"15000"	"army"
"w1_q5x1"	"16000"	"foreign policy"
"w1_q5x1"	"17000"	"europe"
"w1_q5x1"	"18000"	"infrastructure"
"w1_q5x1"	"19000"	"society"
"w1_q5x1"	"20000"	"environment protection"
"w1_q5x1"	"21000"	"reform of institutions"
"w1_q5x1"	"22000"	"immigration"
"w1_q5x1"	"23000"	"formation of government"
"w1_q5x1"	"24000"	"ideology"
"w1_q5x1"	"25000"	"politics"
"w1_q5x1"	"26000"	"politicians in news coverage"
"w1_q5x1"	"77777"	"multiple answers"
"w1_q5x1"	"99998"	"there is no problem in Austria"
"w1_q5x1"	"99999"	"not classifiable"
"w1_q5x2"	"Variable Label"	"MOST IMPORTANT ISSUE: CODING LEVEL 2"
"w1_q5x2"	"10100"	"economy (gen.)"
"w1_q5x2"	"10200"	"job market/unemployment"
"w1_q5x2"	"10300"	"market/liberalisation/deregulation"
"w1_q5x2"	"10400"	"globalisation"
"w1_q5x2"	"10500"	"financial sector/banks"
"w1_q5x2"	"10600"	"economy: businesses"
"w1_q5x2"	"10700"	"economy: employees"
"w1_q5x2"	"10800"	"consumers/habitation"
"w1_q5x2"	"10900"	"agriculture"
"w1_q5x2"	"11100"	"welfare state (gen.)"
"w1_q5x2"	"11200"	"support of the unemployed"
"w1_q5x2"	"11300"	"health system"
"w1_q5x2"	"11400"	"health: rights/duties of individuals"
"w1_q5x2"	"11500"	"nursing & care/disabled persons"
"w1_q5x2"	"11600"	"pension"
"w1_q5x2"	"11700"	"family/children/adolescents"
"w1_q5x2"	"11900"	"government aid in case of natural disasters/catastrophes"
"w1_q5x2"	"11950"	"sports/leisure"
"w1_q5x2"	"12100"	"budget, government debt"
"w1_q5x2"	"12200"	"taxes general"
"w1_q5x2"	"12300"	"taxes for individuals"
"w1_q5x2"	"12400"	"taxes for businesses"
"w1_q5x2"	"13100"	"education general"
"w1_q5x2"	"13200"	"kindergarten"
"w1_q5x2"	"13300"	"school"
"w1_q5x2"	"13400"	"university and college"
"w1_q5x2"	"13500"	"vocational training"
"w1_q5x2"	"13600"	"adult vocational training/education and occupation"
"w1_q5x2"	"13700"	"culture"
"w1_q5x2"	"14100"	"fight against crime (gen.)"
"w1_q5x2"	"14200"	"criminal prosecution"
"w1_q5x2"	"14300"	"degree of punishment/punishment"
"w1_q5x2"	"14400"	"prevention of crime"
"w1_q5x2"	"14500"	"economic crime"
"w1_q5x2"	"14600"	"terrorism"
"w1_q5x2"	"15100"	"army: general and domestic missions"
"w1_q5x2"	"15200"	"army: reformation/structural change"
"w1_q5x2"	"15300"	"army: foreign countries"
"w1_q5x2"	"16100"	"international cooperation"
"w1_q5x2"	"16200"	"bilateral relations"
"w1_q5x2"	"16300"	"war and peace"
"w1_q5x2"	"17100"	"EU: general"
"w1_q5x2"	"17200"	"EU: treaties/steps of integration/Euro"
"w1_q5x2"	"17300"	"EU: enlargement"
"w1_q5x2"	"17400"	"EU: participation/democracy"
"w1_q5x2"	"17500"	"EU: policies"
"w1_q5x2"	"18100"	"road traffic"
"w1_q5x2"	"18200"	"rail traffic"
"w1_q5x2"	"18300"	"air traffic/shipping"
"w1_q5x2"	"18400"	"energy supply"
"w1_q5x2"	"18500"	"telecommunication"
"w1_q5x2"	"18600"	"infrastructure (gen.)"
"w1_q5x2"	"19100"	"gender equality"
"w1_q5x2"	"19200"	"partnership and sexual orientation"
"w1_q5x2"	"19300"	"abortion and bioethic questions"
"w1_q5x2"	"19400"	"religion"
"w1_q5x2"	"19500"	"censorship"
"w1_q5x2"	"19600"	"Nazi era/right-wing extremism"
"w1_q5x2"	"19700"	"autochthonous minorities"
"w1_q5x2"	"19800"	"civil rights/human rights/constitutional rights"
"w1_q5x2"	"19900"	"media"
"w1_q5x2"	"19950"	"patriotism/nationalism/homeland"
"w1_q5x2"	"20100"	"environmentalism (gen.)"
"w1_q5x2"	"20200"	"measures against environmental burden"
"w1_q5x2"	"20300"	"climate"
"w1_q5x2"	"20400"	"animal protection"
"w1_q5x2"	"21100"	"political system/governmental system"
"w1_q5x2"	"21200"	"behaviour of politicians/corruption/scandals"
"w1_q5x2"	"21300"	"federalism"
"w1_q5x2"	"21400"	"administration - public service"
"w1_q5x2"	"21500"	"reform of parliament"
"w1_q5x2"	"21600"	"reform of political parties"
"w1_q5x2"	"21700"	"reform of voting rights"
"w1_q5x2"	"21800"	"direct democracy"
"w1_q5x2"	"21900"	"judicial system"
"w1_q5x2"	"22100"	"immigration general"
"w1_q5x2"	"22200"	"asylum/refugees"
"w1_q5x2"	"22300"	"integration of foreigners"
"w1_q5x2"	"22400"	"citizenship"
"w1_q5x2"	"22500"	"Islam"
"w1_q5x2"	"22600"	"foreigners and crime"
