variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Image der Sozialpartnerschaft"
"v01"	"1"	"vorteilhaft"
"v01"	"2"	"nachteilig"
"v01"	"3"	"weder noch"
"v01"	"4"	"W.N./K.A."
"v04"	"Variable Label"	"Effekt des Verkaufs von Betrieben auf Sozialpartnerschaft"
"v04"	"1"	"stärkt Sozialpartnerschaft"
"v04"	"2"	"schwächt Sozialpartnerschaft"
"v04"	"3"	"hat keinen Einfluß"
"v04"	"4"	"W.N./K.A."
"v05"	"Variable Label"	"Effekt der Abstimmung in Kammern auf Sozialpartnerschaft"
"v05"	"1"	"hat Sozialpartnerschaft gestärkt"
"v05"	"2"	"ist bedeutungslos"
"v05"	"3"	"hat Sozialpartnerschaft geschwächt"
"v05"	"4"	"W.N./K.A."
"v06"	"Variable Label"	"Image von Präsident Tumpel"
"v06"	"1"	"1"
"v06"	"2"	"2"
"v06"	"3"	"3"
"v06"	"4"	"4"
"v06"	"5"	"5"
"v06"	"6"	"W.N."
"v07"	"Variable Label"	"Geschlecht"
"v07"	"1"	"Männlich"
"v07"	"2"	"Weiblich"
"v08"	"Variable Label"	"Alter"
"v08"	"1"	"16 bis 24 Jahre"
"v08"	"2"	"25 bis 39 Jahre"
"v08"	"3"	"40 bis 59 Jahre"
"v08"	"4"	"Ab 60 Jahre"
"v09"	"Variable Label"	"Bildung"
"v09"	"1"	"Matura/Universität"
"v09"	"2"	"Pflichtschule mit weiterer Ausbildung"
"v09"	"3"	"Pflichtschule ohne weiterer Ausbildung"
"v10"	"Variable Label"	"Tätigkeit"
"v10"	"1"	"In Ausbildung"
"v10"	"2"	"Nicht berufstätig"
"v10"	"3"	"Pension"
"v10"	"4"	"Selbständig"
"v10"	"5"	"Arbeiter"
"v10"	"6"	"Angestellte"
"v10"	"7"	"Beamte"
"v11"	"Variable Label"	"Parteipräferenz"
"v11"	"1"	"SPÖ"
"v11"	"2"	"ÖVP"
"v11"	"3"	"FPÖ"
"v11"	"4"	"KPÖ"
"v11"	"5"	"GAL"
"v11"	"6"	"LIG"
"v11"	"7"	"Keine"
"v11"	"8"	"K.A."
"v12"	"Variable Label"	"Bundesland"
"v12"	"1"	"Wien"
"v12"	"2"	"Niederösterreich"
"v12"	"3"	"Burgenland"
"v12"	"4"	"Steiermark"
"v12"	"5"	"Kärnten"
"v12"	"6"	"Oberösterreich"
"v12"	"7"	"Salzburg"
"v12"	"8"	"Tirol"
"v12"	"9"	"Vorarlberg"
"v2a"	"Variable Label"	"Hat Wert des Schillings gesichert"
"v2a"	"1"	"ja"
"v2a"	"2"	"zum Teil"
"v2a"	"3"	"nein"
"v2a"	"4"	"W.N./K.A."
"v2b"	"Variable Label"	"Hat Streiks in Österreich vermieden"
"v2b"	"1"	"ja"
"v2b"	"2"	"zum Teil"
"v2b"	"3"	"nein"
"v2b"	"4"	"W.N./K.A."
"v2c"	"Variable Label"	"Hatte positive Auswirkungen auf soziales Klima"
"v2c"	"1"	"ja"
"v2c"	"2"	"zum Teil"
"v2c"	"3"	"nein"
"v2c"	"4"	"W.N./K.A."
"v2d"	"Variable Label"	"Hat Probleme gelöst"
"v2d"	"1"	"ja"
"v2d"	"2"	"zum Teil"
"v2d"	"3"	"nein"
"v2d"	"4"	"W.N./K.A."
"v2e"	"Variable Label"	"Sorgte für Sicherung der Arbeitsplätze"
"v2e"	"1"	"ja"
"v2e"	"2"	"zum Teil"
"v2e"	"3"	"nein"
"v2e"	"4"	"W.N./K.A."
"v2f"	"Variable Label"	"Sorgte für verantwortungsvolle Lohnpolitik"
"v2f"	"1"	"ja"
"v2f"	"2"	"zum Teil"
"v2f"	"3"	"nein"
"v2f"	"4"	"W.N./K.A."
"v3a"	"Variable Label"	"Sichert den Wert des Schillings"
"v3a"	"1"	"ja"
"v3a"	"2"	"zum Teil"
"v3a"	"3"	"nein"
"v3a"	"4"	"W.N./K.A."
"v3b"	"Variable Label"	"Verhindert Streiks"
"v3b"	"1"	"ja"
"v3b"	"2"	"zum Teil"
"v3b"	"3"	"nein"
"v3b"	"4"	"W.N./K.A."
"v3c"	"Variable Label"	"Hat positiven Einfluß auf soziales Klima"
"v3c"	"1"	"ja"
"v3c"	"2"	"zum Teil"
"v3c"	"3"	"nein"
"v3c"	"4"	"W.N./K.A."
"v3d"	"Variable Label"	"Löst Probleme"
"v3d"	"1"	"ja"
"v3d"	"2"	"zum Teil"
"v3d"	"3"	"nein"
"v3d"	"4"	"W.N./K.A."
"v3e"	"Variable Label"	"Sorgt für Sicherung der Arbeitsplätze"
"v3e"	"1"	"ja"
"v3e"	"2"	"zum Teil"
"v3e"	"3"	"nein"
"v3e"	"4"	"W.N./K.A."
"v3f"	"Variable Label"	"Sorgt für verantwortungsvolle Lohnpolitik"
"v3f"	"1"	"ja"
"v3f"	"2"	"zum Teil"
"v3f"	"3"	"nein"
"v3f"	"4"	"W.N./K.A."
"version"	"Variable Label"	"AUSSDA archive version"
