variable	value	Label
"A001"	"Variable Label"	"Gender"
"A001"	"-9"	"nicht beantwortet"
"A001"	"Variable Label"	"eine Frau"
"A001"	"2"	"ein Mann"
"A002"	"Variable Label"	"Bildungsabschluss"
"A002"	"-9"	"nicht beantwortet"
"A002"	"Variable Label"	"Pflichtschule"
"A002"	"2"	"Berufsschule/Lehre"
"A002"	"3"	"Matura"
"A002"	"4"	"Hochschule (Universität, Fachhochschule)"
"A003_01"	"Variable Label"	"Personen im Haushalt:  ... Personen"
"A003_01"	"Variable Label"	"1"
"A003_01"	"2"	"2"
"A003_01"	"3"	"3"
"A003_01"	"4"	"4"
"A003_01"	"5"	"5 oder mehr"
"A004_01"	"Variable Label"	"Alter:  ... Jahre"
"A004_01"	"Variable Label"	"18 - 19 Jahre"
"A004_01"	"2"	"20 - 22 Jahre"
"A004_01"	"3"	"23 - 26 Jahre"
"A004_01"	"4"	"27 - 29 Jahre"
"A004_01"	"5"	"30 - 31 Jahre"
"A004_01"	"6"	"32 - 33 Jahre"
"A004_01"	"7"	"34 - 35 Jahre"
"A004_01"	"8"	"36 - 37 Jahre"
"A004_01"	"9"	"38 - 39 Jahre"
"A004_01"	"10"	"40 - 42 Jahre"
"A004_01"	"11"	"43 - 45 Jahre"
"A004_01"	"12"	"46 - 48 Jahre"
"A004_01"	"13"	"49 - 50 Jahre"
"A004_01"	"14"	"51 - 52 Jahre"
"A004_01"	"15"	"53 - 54 Jahre"
"A004_01"	"16"	"55 - 57 Jahre"
"A004_01"	"17"	"58 - 59 Jahre"
"A004_01"	"18"	"60 - 61 Jahre"
"A004_01"	"19"	"62 - 64 Jahre"
"A004_01"	"20"	"65 - 67 Jahre"
"A004_01"	"21"	"68 - 70 Jahre"
"A004_01"	"22"	"71 - 72 Jahre"
"A004_01"	"23"	"73 - 75 Jahre"
"A004_01"	"24"	"76 Jahre und älter"
"A005"	"Variable Label"	"Vorerkrankungen : Ausweichoption (negativ) oder Anzahl ausgewählter Optionen"
"A005_01"	"Variable Label"	"Vorerkrankungen : Diabetes"
"A005_01"	"Variable Label"	"nicht gewählt"
"A005_01"	"2"	"ausgewählt"
"A005_03"	"Variable Label"	"Vorerkrankungen : Chronisch obstruktive Lungenerkrankung"
"A005_03"	"Variable Label"	"nicht gewählt"
"A005_03"	"2"	"ausgewählt"
"A005_05"	"Variable Label"	"Vorerkrankungen : Krebs"
"A005_05"	"Variable Label"	"nicht gewählt"
"A005_05"	"2"	"ausgewählt"
"A005_06"	"Variable Label"	"Vorerkrankungen : Bluthochdruck"
"A005_06"	"Variable Label"	"nicht gewählt"
"A005_06"	"2"	"ausgewählt"
"A005_07"	"Variable Label"	"Vorerkrankungen : Herz-Kreislauf Probleme"
"A005_07"	"Variable Label"	"nicht gewählt"
"A005_07"	"2"	"ausgewählt"
"A005_08"	"Variable Label"	"Vorerkrankungen: andere (inkl. Hepatitis B, chron. Nierenversagen)"
"A005_08"	"Variable Label"	"nicht gewählt"
"A005_08"	"2"	"ausgewählt"
"A005_09"	"Variable Label"	"Vorerkrankungen : Keine"
"A005_09"	"Variable Label"	"nicht gewählt"
"A005_09"	"2"	"ausgewählt"
"A005_10"	"Variable Label"	"Vorerkrankungen : Ich möchte keine Angabe machen"
"A005_10"	"Variable Label"	"nicht gewählt"
"A005_10"	"2"	"ausgewählt"
"A006"	"Variable Label"	"Raucher"
"A006"	"-9"	"nicht beantwortet"
"A006"	"Variable Label"	"Nein"
"A006"	"2"	"Gelegentlich"
"A006"	"3"	"Täglich"
"A009"	"Variable Label"	"Wahl Partei"
"A009"	"-9"	"nicht beantwortet"
"A009"	"Variable Label"	"ÖVP/Liste Kurz"
"A009"	"2"	"SPÖ"
"A009"	"3"	"FPÖ"
"A009"	"4"	"NEOS"
"A009"	"5"	"Die Grünen"
"A009"	"6"	"Andere Partei"
"A009"	"7"	"Ich habe nicht gewählt"
"A009"	"8"	"Ich bin kein/e österreichsicher Staatsbürger/in"
"A009"	"9"	"Ich möchte keine Angabe machen"
"A012"	"Variable Label"	"Bundesland"
"A012"	"-9"	"nicht beantwortet"
"A012"	"Variable Label"	"Burgenland"
"A012"	"2"	"Kärnten"
"A012"	"3"	"Niederösterreich"
"A012"	"4"	"Oberösterreich"
"A012"	"5"	"Salzburg"
"A012"	"6"	"Steiermark"
"A012"	"7"	"Tirol"
"A012"	"8"	"Vorarlberg"
"A012"	"9"	"Wien"
"A013"	"Variable Label"	"Psychologische Vorerkrankungen"
"A013"	"-9"	"nicht beantwortet"
"A013"	"Variable Label"	"Nein"
"A013"	"2"	"Ja, ich habe:"
"A013"	"3"	"Ich möchte keine Angabe machen"
"A014"	"Variable Label"	"Ideologie"
"A014"	"-9"	"nicht beantwortet"
"A014"	"-1"	"Keine Angabe [-1]"
"A014"	"Variable Label"	"Links [1]"
"A014"	"2"	"[2]"
"A014"	"3"	"[3]"
"A014"	"4"	"[4]"
"A014"	"5"	"[5]"
"A014"	"6"	"[6]"
"A014"	"7"	"[7]"
"A014"	"8"	"[8]"
"A014"	"9"	"[9]"
"A014"	"10"	"[10]"
"A014"	"11"	"Rechts [11]"
"A015_01"	"Variable Label"	"Alkohol: Bier (½ L)"
"A015_01"	"0"	"0"
"A015_01"	"Variable Label"	"1"
"A015_01"	"2"	"2"
"A015_01"	"3"	"3"
"A015_01"	"4"	"4"
"A015_01"	"5"	"5"
"A015_01"	"6"	"6 oder mehr"
"A015_02"	"Variable Label"	"Alkohol: Wein oder Sekt (1/8 L)"
"A015_02"	"0"	"0"
"A015_02"	"Variable Label"	"1"
"A015_02"	"2"	"2"
"A015_02"	"3"	"3"
"A015_02"	"4"	"4"
"A015_02"	"5"	"5"
"A015_02"	"6"	"6 oder mehr"
"A015_03"	"Variable Label"	"Alkohol: Likör/Aperitif (2cL, 20%)"
"A015_03"	"0"	"0"
"A015_03"	"Variable Label"	"1"
"A015_03"	"2"	"2 oder mehr"
"A015_04"	"Variable Label"	"Alkohol: Schnaps oder ähnliches (2cL, 40%)"
"A015_04"	"0"	"0"
"A015_04"	"Variable Label"	"1"
"A015_04"	"2"	"2"
"A015_04"	"3"	"3 oder mehr"
"A016"	"Variable Label"	"Größe"
"A016"	"-9"	"nicht beantwortet"
"A016"	"Variable Label"	"bis 3.000"
