variable	value	Label
"doi"	"Variable Label"	"digital object identifier"
"v10a"	"Variable Label"	"HilfsarbeiterInnen"
"v10a"	"1"	"Ja"
"v10a"	"2"	"Nein"
"v10a"	"3"	"W.N./K.A."
"v10b"	"Variable Label"	"FacharbeiterInnen"
"v10b"	"1"	"Ja"
"v10b"	"2"	"Nein"
"v10b"	"3"	"W.N./K.A."
"v10c"	"Variable Label"	"ArbeitnehmerInnen ohne Matura"
"v10c"	"1"	"Ja"
"v10c"	"2"	"Nein"
"v10c"	"3"	"W.N./K.A."
"v10d"	"Variable Label"	"ArbeitnehmerInnen mit Matura"
"v10d"	"1"	"Ja"
"v10d"	"2"	"Nein"
"v10d"	"3"	"W.N./K.A."
"v10e"	"Variable Label"	"AkademikerInnen"
"v10e"	"1"	"Ja"
"v10e"	"2"	"Nein"
"v10e"	"3"	"W.N./K.A."
"v11_1"	"Variable Label"	"W.N./K.A."
"v11_1"	"Variable Label"	"nicht genannt"
"v11_1"	"1"	"genannt"
"v11_10"	"Variable Label"	"EDV (Informationstechnologie, Technik)"
"v11_10"	"Variable Label"	"nicht genannt"
"v11_10"	"1"	"genannt"
"v11_11"	"Variable Label"	"Verkauf; Handel; Spedition"
"v11_11"	"Variable Label"	"nicht genannt"
"v11_11"	"1"	"genannt"
"v11_12"	"Variable Label"	"Industrie; Großunternehmen; Fabriken; Produktion"
"v11_12"	"Variable Label"	"nicht genannt"
"v11_12"	"1"	"genannt"
"v11_13"	"Variable Label"	"Landwirtschaft (Erntearbeiten)"
"v11_13"	"Variable Label"	"nicht genannt"
"v11_13"	"1"	"genannt"
"v11_2"	"Variable Label"	"Sonstige (Forschung, Manager, Akademiker, gewerbliche Betriebe)"
"v11_2"	"Variable Label"	"nicht genannt"
"v11_2"	"1"	"genannt"
"v11_3"	"Variable Label"	"Bauwesen"
"v11_3"	"Variable Label"	"nicht genannt"
"v11_3"	"1"	"genannt"
"v11_4"	"Variable Label"	"Gastgewerbe (Touristik)"
"v11_4"	"Variable Label"	"nicht genannt"
"v11_4"	"1"	"genannt"
"v11_5"	"Variable Label"	"Dienstleistungsbetriebe"
"v11_5"	"Variable Label"	"nicht genannt"
"v11_5"	"1"	"genannt"
