variable	value	label
"version"	"Variable Label"	"AUSSDA archive version"
"doi"	"Variable Label"	"digital object identifier"
"TYPE"	"Variable Label"	"Type of Institution"
"TYPE"	"1"	"Public University"
"TYPE"	"2"	"University of Applied Sciences"
"TYPE"	"3"	"Private University"
"TYPE"	"4"	"Independent Research Institute"
"DISC"	"Variable Label"	"Disciplines"
"DISC"	"502"	"Economics and business"
"DISC"	"503"	"Educational sciences"
"DISC"	"504"	"Sociology"
"DISC"	"506"	"Political science"
"DISC"	"508"	"Media and communications"
"DISC"	"509"	"Other Social Sciences"
"COUN"	"Variable Label"	"Federal State"
"COUN"	"1"	"Vienna"
"COUN"	"2"	"Lower Austria"
"COUN"	"3"	"Upper Austria"
"COUN"	"4"	"Salzburg"
"COUN"	"5"	"Carinthia"
"COUN"	"6"	"Vorarlberg"
"COUN"	"7"	"Burgenland"
"COUN"	"8"	"Styria"
"COUN"	"9"	"Tyrol"
"SEX"	"Variable Label"	"Sex"
"SEX"	"1"	"Female"
"SEX"	"2"	"Male"
"POSI"	"Variable Label"	"Position"
"POSI"	"1"	"First Stage Researcher"
"POSI"	"2"	"Established Researcher"
"POSI"	"3"	"Leading Researcher"
"R_PROJ"	"Variable Label"	"Scientifc Projekt Work (since 2019)"
"R_PROJ"	"0"	"No"
"R_PROJ"	"1"	"Yes"
"T_METH"	"Variable Label"	"Teaching Methodology (Since SS 2024)"
"T_METH"	"0"	"No"
"T_METH"	"1"	"Yes, teaching solely quantitative methods"
"T_METH"	"2"	"Yes, teaching solely qualitative methods"
"T_METH"	"3"	"Yes, teaching, quantitative and qualitative methods"
"CLASS"	"Variable Label"	"Index: Empirical Work"
"CLASS"	"0"	"no empirical work"
"CLASS"	"1"	"Teaching"
"CLASS"	"10"	"Researching"
"CLASS"	"11"	"Teaching and Researching"
