variable	value	label
"version"	"Variable Label"	"AUSSDA archive version"
"doi"	"Variable Label"	"digital object identifier"
"TYPE"	"Variable Label"	"Institutionstyp"
"TYPE"	"1"	"Universität"
"TYPE"	"2"	"Fachhochschule"
"TYPE"	"3"	"Private Hochschule"
"TYPE"	"4"	"Außeruniversitäre wissenschaftliche Institution"
"DISC"	"Variable Label"	"Fachdisziplinen"
"DISC"	"502"	"Wirtschaftswissenschaften"
"DISC"	"503"	"Erziehungswissenschaften"
"DISC"	"504"	"Soziologie"
"DISC"	"506"	"Politikwissenschaften"
"DISC"	"508"	"Medien- und Kommunikationswissenschaften"
"DISC"	"509"	"Andere Sozialwissenschaften"
"COUN"	"Variable Label"	"Bundesland"
"COUN"	"1"	"Wien"
"COUN"	"2"	"Niederösterreich"
"COUN"	"3"	"Oberösterreich"
"COUN"	"4"	"Salzburg"
"COUN"	"5"	"Kärnten"
"COUN"	"6"	"Vorarlberg"
"COUN"	"7"	"Burgenland"
"COUN"	"8"	"Steiermark"
"COUN"	"9"	"Tirol"
"SEX"	"Variable Label"	"Geschlecht"
"SEX"	"1"	"weiblich"
"SEX"	"2"	"männlich"
"POSI"	"Variable Label"	"Berufsposition"
"POSI"	"1"	"First Stage Researcher"
"POSI"	"2"	"Established Researcher"
"POSI"	"3"	"Leading Researcher"
"R_PROJ"	"Variable Label"	"Projektarbeit (seit 2019)"
"R_PROJ"	"0"	"Nein"
"R_PROJ"	"1"	"Ja"
"T_METH"	"Variable Label"	"Methodenlehre (seit SS 2024)"
"T_METH"	"0"	"Nein"
"T_METH"	"1"	"Ja, ausschließlich quantitative Methoden"
"T_METH"	"2"	"Ja, ausschließlich qualitative Methoden"
"T_METH"	"3"	"Ja, sowohl qualitative als auch quantitative Methoden"
"CLASS"	"Variable Label"	"Index: Empirische Arbeit"
"CLASS"	"0"	"keine empirische Arbeit"
"CLASS"	"1"	"Lehrende"
"CLASS"	"10"	"Forschende"
"CLASS"	"11"	"Forschende und Lehrende"
