variable	value	Label
"datum"	"Variable Label"	"Zeitpunkt des Interviews"
"datum"	"1"	"25.5.-27.5.1992"
"datum"	"2"	"28.5.-31.5.1992"
"datum"	"3"	"1.6.- 3.6.1992"
"datum"	"4"	"4.6.- 8.6.1992"
"datum"	"5"	"9.6.-11.6.1992"
"datum"	"6"	"Keine Angabe"
"doi"	"Variable Label"	"digital object identifier"
"v01"	"Variable Label"	"Zufriedenheit mit Ergebnis der Präsidentschaftswahl"
"v01"	"1"	"sehr zufrieden"
"v01"	"2"	"eher zufrieden"
"v01"	"3"	"eher nicht zufrieden"
"v01"	"4"	"gar nicht zufrieden"
"v01"	"5"	"weiß nicht"
"v02"	"Variable Label"	"Ausschlaggebender Grund für Wahlsieg von Dr.Klestil"
"v02"	"1"	"Überzeugenderes Auftreten"
"v02"	"2"	"Wunsch nach ausgewogenen Machtverhältnissen"
"v02"	"3"	"Größere Auslandserfahrung"
"v02"	"4"	"Indirekte Wahlempfehlung von Dr.Haider"
"v02"	"5"	"Klestil steht über den Parteien"
"v02"	"6"	"Anderes"
"v02"	"7"	"Weiß nicht"
"v03"	"Variable Label"	"Wahrscheinlichkeit einer ÖVP-FPÖ-Koalition"
"v03"	"1"	"Ja, sehr wahrscheinlich"
"v03"	"2"	"Eher schon wahrscheinlich"
"v03"	"3"	"Eher nicht wahrscheinlich"
"v03"	"4"	"Nein, gar nicht wahrscheinlich"
"v03"	"5"	"Weiß nicht"
"v04"	"Variable Label"	"Streiks in absehbarer Zeit in Österreich?"
"v04"	"1"	"Ja"
"v04"	"2"	"Nein"
"v04"	"3"	"Weiß nicht"
"v05"	"Variable Label"	"Welche Regierungsform macht Streiks wahrscheinlich?"
"v05"	"1"	"Koalition SPÖ-ÖVP"
"v05"	"2"	"Koalition ÖVP-FPÖ"
"v05"	"3"	"Bei beiden gleich"
"v05"	"4"	"Weder noch"
"v05"	"5"	"Weiß nicht"
"v06"	"Variable Label"	"Verständnis für Streiks in Österreich"
"v06"	"1"	"ein großes Verständnis"
"v06"	"2"	"ein gewisses Verständnis"
"v06"	"3"	"ein geringes Verständnis"
"v06"	"4"	"gar kein Verständnis"
"v06"	"5"	"weiß nicht"
"v07"	"Variable Label"	"Eigene Stimme für Dr.Haider bei Direktwahl des Kanzlers"
"v07"	"1"	"Auf jeden Fall"
"v07"	"2"	"Wahrscheinlich schon"
"v07"	"3"	"Wahrscheinlich nicht"
"v07"	"4"	"Auf keinen Fall"
"v07"	"5"	"Weiß nicht"
"v08"	"Variable Label"	"War Österreichs Verhalten neutralitätskonform?"
"v08"	"1"	"Hat entsprochen"
"v08"	"2"	"Hat nicht entsprochen"
"v08"	"3"	"Weiß nicht"
"v09"	"Variable Label"	"Wen hat Österreich in Jugoslawien-Krise unterstützt?"
"v09"	"1"	"Anliegen der Serben"
"v09"	"2"	"Anliegen der Slowenen und Kroaten"
"v09"	"3"	"Weder noch"
"v09"	"4"	"Weiß nicht"
"v10a"	"Variable Label"	"Sich keinem militärischen Bündnis anzuschließen"
"v10a"	"1"	"Könnte man verzichten"
"v10a"	"2"	"Sollte beibehalten werden"
"v10a"	"3"	"Weiß nicht"
"v10b"	"Variable Label"	"Keine Waffen an kriegführende Staaten zu verkaufen"
"v10b"	"1"	"Könnte man verzichten"
"v10b"	"2"	"Sollte beibehalten werden"
