variable	value	label
"version"	"Variable Label"	"AUSSDA archive version"
"doi"	"Variable Label"	"digital object identifier"
"Bundesland"	"Variable Label"	" "
"Bundesland"	"1"	"Wien"
"Bundesland"	"2"	"OÖ"
"Bundesland"	"3"	"NÖ"
"Bundesland"	"4"	"Ktn"
"Bundesland"	"5"	"Stmk"
"Bundesland"	"6"	"Tir"
"Bundesland"	"7"	"Sbg"
"Bundesland"	"8"	"Bgld"
"Bundesland"	"9"	"Vbg"
"Q1"	"Variable Label"	"Bitte nennen Sie uns Ihr Geschlecht."
"Q1"	"1"	"männlich"
"Q1"	"2"	"weiblich"
"Q1"	"3"	"divers"
"Q2"	"Variable Label"	"Bitte nennen Sie uns Ihr Alter."
"Q2"	"1"	"Jünger als 15 Jahre"
"Q2"	"2"	"15 bis 29 Jahre"
"Q2"	"3"	"30 bis 44 Jahre"
"Q2"	"4"	"45 bis 59 Jahre"
"Q2"	"5"	"60 bis 74 Jahre"
"Q2"	"6"	"75 Jahre oder älter"
"Q3"	"Variable Label"	"Bitte nennen Sie uns auch Ihr Geburtsjahr."
"Q3A1"	"Variable Label"	"Geburtsjahr"
"Q3A1"	"1942"	"1942 und davor"
"Q3A1"	"2005"	"2005 und danach"
"Q4"	"Variable Label"	"Welchen höchsten Schulabschluss haben Sie?"
"Q4"	"1"	"Keinen Pflichtschulabschluss"
"Q4"	"2"	"Pflichtschule"
"Q4"	"3"	"Lehre"
"Q4"	"4"	"Lehre mit Meisterprüfung"
"Q4"	"5"	"Berufsbildende mittlere Schule (z.B. Handelsschule)"
"Q4"	"6"	"Allgemeinbildende höhere Schule (AHS)"
"Q4"	"7"	"Berufsbildende höhere Schule (BHS, z.B. HAK, HTL)"
"Q4"	"8"	"Berufsreifeprüfung"
"Q4"	"9"	"Bachelor an Fachhochschule /Pädagogische Hochschule"
"Q4"	"10"	"Bachelor an Universität"
"Q4"	"11"	"Diplomabschluss/Master an Fachhochschule/Pädagogische Hochschule"
"Q4"	"12"	"Diplomabschluss/Master an Universität"
"Q4"	"13"	"Doktorat"
"Q4"	"14"	"Anderer Abschluss nach der Matura (z.B. Akademie, Kolleg)"
"Q4"	"15"	"Universitätslehrgang"
"Q4"	"98"	"Weiß nicht"
"Q4"	"99"	"Keine Angabe"
"Q5"	"Variable Label"	"Sind Sie derzeit in erster Linie ...?"
"Q5"	"1"	"beschäftigt bzw. berufstätig (auch mithelfende Familienangehörige, Praktikant/in, Zivildienst, Wehrdienst)"
"Q5"	"2"	"Lehrling"
"Q5"	"3"	"arbeitslos oder arbeitssuchend"
"Q5"	"4"	"in Karenz"
"Q5"	"5"	"Pensionist/in, Rentner/in"
"Q5"	"6"	"Hausfrau/Hausmann"
"Q5"	"7"	"Schüler/in, Student/in"
"Q5"	"8"	"arbeitsunfähig, in Invaliditätspension"
"Q5"	"9"	"aus anderen Gründen nicht erwerbstätig"
"Q5"	"99"	"Keine Angabe"
"Q6"	"Variable Label"	"Wie viele Stunden sind Sie normalerweise pro Woche beruflich tätig? – Gemeint sind dabei auch mögliche berufliche Nebentätigkeiten. Falls Sie mehrere Jobs haben, wie viele Stunden arbeiten Sie insgesa"
"Q6A1"	"Variable Label"	"Anzahl der Arbeitsstunden pro Woche:"
"Q6A2"	"Variable Label"	"96 Stunden oder mehr"
"Q6A3"	"Variable Label"	"Weiß nicht"
"Q6A4"	"Variable Label"	"Keine Angabe"
"Q7"	"Variable Label"	"Was ist bzw. war Ihre berufliche Stellung? Falls Sie unselbstständig und selbstständig sind, bitte beziehen Sie sich auf Ihren Hauptberuf."
"Q7"	"1"	"Unselbstständig beschäftigt (Angestellte, Arbeiter)"
"Q7"	"2"	"Selbstständig ohne Angestellte"
"Q7"	"3"	"Selbstständig mit Angestellten"
"Q7"	"4"	"Mithelfendes Familienmitglied"
"Q7"	"99"	"Keine Angabe"
"Q8"	"Variable Label"	"Nun kurz einige Fragen zu Ihrer Lebenssituation: Welchen Familienstand haben Sie aktuell?"
"Q8"	"1"	"Verheiratet"
"Q8"	"2"	"Eingetragene Lebenspartnerschaft"
"Q8"	"3"	"Geschieden / getrennt"
"Q8"	"4"	"Verwitwet / Lebenspartner/in verstorben"
"Q8"	"5"	"Ledig"
"Q8"	"6"	"In Lebensgemeinschaft / Partnerschaft lebend"
"Q8"	"99"	"Keine Angabe"
"Q9"	"Variable Label"	"Leben Sie derzeit mit Ihrem Ehepartner bzw. Ihrer Ehepartnerin oder mit einem Lebensgefährten bzw. einer Lebensgefährtin zusammen? […]"
"Q9"	"1"	"Ja, lebe mit Partner/in zusammen"
"Q9"	"2"	"Habe Partnerin/Partner, lebe aber nicht zusammen"
"Q9"	"3"	"Nein, weder noch"
"Q9"	"99"	"Keine Angabe"
"Q10"	"Variable Label"	"Ist Ihr Partner bzw. Ihre Partnerin derzeit in erster Linie ...?"
"Q10"	"1"	"beschäftigt bzw. berufstätig (auch mithelfende Familienangehörige, Praktikant/in, Zivildienst, Wehrdienst)"
"Q10"	"2"	"Lehrling"
"Q10"	"3"	"arbeitslos oder arbeitssuchend"
"Q10"	"4"	"in Karenz"
"Q10"	"5"	"Pensionist/in, Rentner/in"
"Q10"	"6"	"Hausfrau/Hausmann"
"Q10"	"7"	"Schüler/in, Student/in"
"Q10"	"8"	"arbeitsunfähig, in Invaliditätspension"
"Q10"	"9"	"aus anderen Gründen nicht erwerbstätig"
"Q10"	"99"	"Keine Angabe"
"Q11"	"Variable Label"	"Wie viele Stunden arbeitet Ihr Partner bzw. Ihre Partnerin normalerweise pro Woche in einer bezahlten Tätigkeit, einschließlich Überstunden? Gemeint sind dabei auch mögliche berufliche Nebentätigkeiten? Wenn er bzw. sie"
"Q11A1"	"Variable Label"	"Anzahl der Arbeitsstunden pro Woche:"
"Q11A2"	"Variable Label"	"96 Stunden oder mehr"
"Q11A3"	"Variable Label"	"Weiß nicht"
"Q11A4"	"Variable Label"	"Keine Angabe"
"Q12"	"Variable Label"	"Wie viele Personen leben insgesamt in Ihrem Haushalt (Sie mitgerechnet)?"
"Q12"	"1"	"eine Person"
"Q12"	"2"	"zwei Personen"
"Q12"	"3"	"drei Personen"
"Q12"	"4"	"vier Personen"
"Q12"	"5"	"fünf Personen"
"Q12"	"6"	"sechs oder mehr Personen"
"Q13"	"Variable Label"	"Und wie viele Personen der einzelnen Altersstufen wohnen in Ihrem Haushalt, Sie eingeschlossen? Wenn es keine Person in der entsprechenden Altersstufe gibt, geben Sie bitte"
"Q13A1"	"Variable Label"	"Erwachsene über 18 Jahren:"
"Q13A1"	"0"	"keine Person (18 Jahre oder älter im HH)"
"Q13A1"	"1"	"eine Person (18 Jahre oder älter im HH)"
"Q13A1"	"2"	"zwei Personen (18 Jahre oder älter im HH)"
"Q13A1"	"3"	"drei Personen (18 Jahre oder älter im HH)"
"Q13A1"	"4"	"vier Personen (18 Jahre oder älter im HH)"
"Q13A1"	"5"	"fünf oder mehr Personen (18 Jahre oder älter im HH)"
"Q13A2"	"Variable Label"	"Kinder von 14-17 Jahren:"
"Q13A2"	"0"	"keine Kinder (14 bis 17 Jahren im HH)"
"Q13A2"	"1"	"ein Kind (14 bis 17 Jahre im HH)"
"Q13A2"	"2"	"zwei oder mehr Kinder (14 bis 17 Jahren im HH)"
"Q13A3"	"Variable Label"	"Kinder von 6-13 Jahren:"
"Q13A3"	"0"	"keine Kinder (6 bis 13 Jahren im HH)"
"Q13A3"	"1"	"ein Kind (6 bis 13 Jahre Jahre im HH)"
"Q13A3"	"2"	"zwei oder mehr Kinder (6 bis 13 Jahren im HH)"
"Q13A4"	"Variable Label"	"Kinder von 3-5 Jahren:"
"Q13A4"	"0"	"keine Kinder (3 bis 5 Jahren im HH)"
"Q13A4"	"1"	"ein oder mehr Kinder (3 bis 5 Jahre/n im HH)"
"Q13A5"	"Variable Label"	"Kinder von 0-2 Jahren:"
"Q13A5"	"0"	"keine Kinder (0 bis 2 Jahren im HH)"
"Q13A5"	"1"	"ein oder mehr Kinder (0 bis 2 Jahre/n im HH)"
"Q13A6"	"Variable Label"	"Keine Angabe"
"Q14"	"Variable Label"	"In unserem Alltag nutzen wir eine Vielzahl technischer Produkte bzw. moderne Elektronik, z. B. im Unterhaltungs- und Kommunikationsbereich (u. a. Handys, Computer, Digitalkameras), im Haushalt (u. a. Mikrowelle, vollautomatische Küche"
