variable	value	Label
"datum"	"Variable Label"	"Zeitpunkt des Interviews"
"datum"	"1"	"11.1.-13.1.1993"
"datum"	"2"	"14.1.-17.1.1993"
"datum"	"3"	"18.1.-20.1.1993"
"datum"	"4"	"21.1.-24.1.1993"
"datum"	"5"	"25.1.-27.1.1993"
"datum"	"6"	"28.1.-31.1.1993"
"datum"	"7"	"K.A."
"doi"	"Variable Label"	"digital object identifier"
"v02"	"Variable Label"	"Informiert über Auswirkungen eines EG-Beitritts"
"v02"	"1"	"Bin ausreichend informiert"
"v02"	"2"	"Fühle mich zu wenig informiert"
"v02"	"3"	"W.N./K.A."
"v04"	"Variable Label"	"Haltung gegenüber EG-Beitritt"
"v04"	"1"	"Dafür"
"v04"	"2"	"Dagegen"
"v04"	"3"	"W.N./K.A."
"v05"	"Variable Label"	"Österreichs derzeitiges Verhältnis zur EG"
"v05"	"1"	"Derzeit schon von EG abhängig"
"v05"	"2"	"Genügend Spielraum für eigene Entscheidungen"
"v05"	"3"	"W.N./K.A."
"v06"	"Variable Label"	"Was wiegt nach EG-Beitritt schwerer?"
"v06"	"1"	"Verlust an Spielraum für eigene Entscheidungen"
"v06"	"2"	"Möglichkeit, Entscheidungen der EG beeinflussen zu können"
"v06"	"3"	"W.N./K.A."
"v07"	"Variable Label"	"Kommt eine wirtschaftliche Krise?"
"v07"	"1"	"Krise kommt"
"v07"	"2"	"So schlecht wird es nicht werden"
"v07"	"3"	"W.N./K.A."
"v08"	"Variable Label"	"Wie würde Österreich mit Krise besser fertig werden?"
"v08"	"1"	"Wenn Österreich Mitglied der EG ist"
"v08"	"2"	"Wenn Österreich der EG fernbleibt"
"v08"	"3"	"W.N./K.A."
"v09"	"Variable Label"	"Österreichs Verhältnis zu Deutschland"
"v09"	"1"	"Wenn Österreich Mitglied der EG ist"
"v09"	"2"	"Wenn Österreich der EG fernbleibt"
"v09"	"3"	"W.N./K.A."
"v10a"	"Variable Label"	"Österreich fordert an Neutralität festhalten zu können"
"v10a"	"1"	"Auf diese Forderung verzichten"
"v10a"	"2"	"Auf EG-Beitritt verzichten"
"v10a"	"3"	"Weiß nicht"
"v10b"	"Variable Label"	"Österreich fordert weiterhin anonyme Sparkonten"
"v10b"	"1"	"Auf diese Forderung verzichten"
"v10b"	"2"	"Auf EG-Beitritt verzichten"
"v10b"	"3"	"Weiß nicht"
"v10c"	"Variable Label"	"Österreich fordert Aufrechterhaltung der Transitabkommen"
"v10c"	"1"	"Auf diese Forderung verzichten"
"v10c"	"2"	"Auf EG-Beitritt verzichten"
"v10c"	"3"	"Weiß nicht"
"v10d"	"Variable Label"	"Österreich fordert Erhalt des Schilling als Währung"
"v10d"	"1"	"Auf diese Forderung verzichten"
"v10d"	"2"	"Auf EG-Beitritt verzichten"
"v10d"	"3"	"Weiß nicht"
"v10e"	"Variable Label"	"Österreich fordert Verkaufsverbot von Grund an Ausländer"
"v10e"	"1"	"Auf diese Forderung verzichten"
"v10e"	"2"	"Auf EG-Beitritt verzichten"
"v10e"	"3"	"Weiß nicht"
"v10f"	"Variable Label"	"Österreich fordert Festhalten an Umweltgesetzen"
"v10f"	"1"	"Auf diese Forderung verzichten"
"v10f"	"2"	"Auf EG-Beitritt verzichten"
"v10f"	"3"	"Weiß nicht"
"v10g"	"Variable Label"	"Österreich fordert Nichtteilnahme an Verteidigungsbündnis"
"v10g"	"1"	"Auf diese Forderung verzichten"
"v10g"	"2"	"Auf EG-Beitritt verzichten"
"v10g"	"3"	"Weiß nicht"
"v10h"	"Variable Label"	"Österreich fordert Festhalten an Lebensmittelgesetzen"
"v10h"	"1"	"Auf diese Forderung verzichten"
"v10h"	"2"	"Auf EG-Beitritt verzichten"
"v10h"	"3"	"Weiß nicht"
"v11"	"Variable Label"	"Verhalten bei Volksabstimmung über EG-Beitritt"
"v11"	"1"	"Dafür"
"v11"	"2"	"Dagegen"
"v11"	"3"	"Würde nicht teilnehmen"
"v11"	"4"	"W.N./K.A."
"v12"	"Variable Label"	"Geschlecht"
"v12"	"1"	"Männlich"
"v12"	"2"	"Weiblich"
"v13"	"Variable Label"	"Beruf"
"v13"	"Variable Label"	"Andere"
