variable	value	Label
"bls.anticipation"	"Variable Label"	"Wie sehr vermissen Sie die Präsenzlehre an der Hochschule?"
"bls.anticipation"	"1"	"sehr"
"bls.anticipation"	"5"	"gar nicht"
"bls.auto.change"	"Variable Label"	"Im Vergleich zum Beginn des Home-Learnings kann ich derzeit mehr selbst bestimmen, wie ich mein Semester gestalte."
"bls.auto.change"	"1"	"stimmt genau"
"bls.auto.change"	"2"	"stimmt ziemlich"
"bls.auto.change"	"3"	"stimmt etwas"
"bls.auto.change"	"4"	"stimmt eher nicht"
"bls.auto.change"	"5"	"stimmt nicht"
"bls.auto1"	"Variable Label"	"Derzeit kann ich in meinem Studium eigene Schwerpunkte setzen."
"bls.auto1"	"1"	"stimmt genau"
"bls.auto1"	"2"	"stimmt ziemlich"
"bls.auto1"	"3"	"stimmt etwas"
"bls.auto1"	"4"	"stimmt eher nicht"
"bls.auto1"	"5"	"stimmt nicht"
"bls.auto2"	"Variable Label"	"Derzeit kann ich die Aufgaben so durchführen, wie es mir entspricht."
"bls.auto2"	"1"	"stimmt genau"
"bls.auto2"	"2"	"stimmt ziemlich"
"bls.auto2"	"3"	"stimmt etwas"
"bls.auto2"	"4"	"stimmt eher nicht"
"bls.auto2"	"5"	"stimmt nicht"
"bls.comp.change"	"Variable Label"	"Im Vergleich zum Beginn des Home-Learnings gelingen mir die meisten Aufgaben für das Studium derzeit ..."
"bls.comp.change"	"1"	"besser"
"bls.comp.change"	"3"	"gleich gut"
"bls.comp.change"	"5"	"schlechter"
"bls.comp1"	"Variable Label"	"Derzeit komme ich mit den Anforderungen in meinem Studium gut zurecht."
"bls.comp1"	"1"	"stimmt genau"
"bls.comp1"	"2"	"stimmt ziemlich"
"bls.comp1"	"3"	"stimmt etwas"
"bls.comp1"	"4"	"stimmt eher nicht"
"bls.comp1"	"5"	"stimmt nicht"
"bls.comp2"	"Variable Label"	"Derzeit habe ich keine Zweifel daran, dass ich fähig bin, mein Studium gut zu bewältigen."
"bls.comp2"	"1"	"stimmt genau"
"bls.comp2"	"2"	"stimmt ziemlich"
"bls.comp2"	"3"	"stimmt etwas"
"bls.comp2"	"4"	"stimmt eher nicht"
"bls.comp2"	"5"	"stimmt nicht"
"bls.comp3"	"Variable Label"	"Derzeit schaffe ich es, in meinem Studium Lernfortschritte zu machen."
"bls.comp3"	"1"	"stimmt genau"
"bls.comp3"	"2"	"stimmt ziemlich"
"bls.comp3"	"3"	"stimmt etwas"
"bls.comp3"	"4"	"stimmt eher nicht"
"bls.comp3"	"5"	"stimmt nicht"
"bls.f1"	"Variable Label"	"Ich bin einfühlsam."
"bls.f1"	"1"	"trifft (fast) immer zu"
"bls.f1"	"2"	"trifft oft zu"
"bls.f1"	"3"	"trifft gelegentlich zu"
"bls.f1"	"4"	"trifft selten zu"
"bls.f1"	"5"	"trifft gar nicht zu"
"bls.f2"	"Variable Label"	"Ich bin gefühlvoll."
"bls.f2"	"1"	"trifft (fast) immer zu"
"bls.f2"	"2"	"trifft oft zu"
"bls.f2"	"3"	"trifft gelegentlich zu"
"bls.f2"	"4"	"trifft selten zu"
"bls.f2"	"5"	"trifft gar nicht zu"
"bls.f3"	"Variable Label"	"Ich bin leidenschaftlich."
"bls.f3"	"1"	"trifft (fast) immer zu"
"bls.f3"	"2"	"trifft oft zu"
"bls.f3"	"3"	"trifft gelegentlich zu"
"bls.f3"	"4"	"trifft selten zu"
"bls.f3"	"5"	"trifft gar nicht zu"
"bls.f4"	"Variable Label"	"Ich bin emotional."
"bls.f4"	"1"	"trifft (fast) immer zu"
"bls.f4"	"2"	"trifft oft zu"
"bls.f4"	"3"	"trifft gelegentlich zu"
"bls.f4"	"4"	"trifft selten zu"
"bls.f4"	"5"	"trifft gar nicht zu"
"bls.f5"	"Variable Label"	"Ich bin zärtlich."
"bls.f5"	"1"	"trifft (fast) immer zu"
"bls.f5"	"2"	"trifft oft zu"
"bls.f5"	"3"	"trifft gelegentlich zu"
"bls.f5"	"4"	"trifft selten zu"
"bls.f5"	"5"	"trifft gar nicht zu"
"bls.f6"	"Variable Label"	"Ich bin liebevoll."
"bls.f6"	"1"	"trifft (fast) immer zu"
"bls.f6"	"2"	"trifft oft zu"
"bls.f6"	"3"	"trifft gelegentlich zu"
"bls.f6"	"4"	"trifft selten zu"
"bls.f6"	"5"	"trifft gar nicht zu"
"bls.first"	"Variable Label"	"Haben Sie bereits bei der ersten Erhebung mitgemacht?"
"bls.first"	"1"	"ja"
"bls.first"	"2"	"nein"
"bls.gp1"	"Variable Label"	"Beim derzeitigen Home-Learning plane ich mein Vorgehen."
"bls.gp1"	"1"	"stimmt genau"
"bls.gp1"	"2"	"stimmt ziemlich"
"bls.gp1"	"3"	"stimmt etwas"
"bls.gp1"	"4"	"stimmt eher nicht"
"bls.gp1"	"5"	"stimmt nicht"
"bls.info"	"Variable Label"	"Derzeit wird viel über die Corona-Krise berichtet. Fühlen Sie sich ausreichend darüber informiert was passiert?"
"bls.info"	"1"	"Ich fühle mich sehr gut informiert."
"bls.info"	"5"	"Ich fühle mich sehr schlecht informiert."
"bls.lm.change"	"Variable Label"	"Im Vergleich zum Beginn des Home-Learnings macht mir das Arbeiten für mein Studium derzeit ..."
"bls.lm.change"	"1"	"mehr Spaß"
"bls.lm.change"	"3"	"gleich viel Spaß"
"bls.lm.change"	"5"	"weniger Spaß"
"bls.lm1"	"Variable Label"	"Derzeit macht mir das Arbeiten in meinem Studium richtig Spaß."
"bls.lm1"	"1"	"stimmt genau"
"bls.lm1"	"2"	"stimmt ziemlich"
"bls.lm1"	"3"	"stimmt etwas"
"bls.lm1"	"4"	"stimmt eher nicht"
"bls.lm1"	"5"	"stimmt nicht"
"bls.lm2"	"Variable Label"	"Derzeit genieße ich es richtig, im Studium zu lernen und zu arbeiten."
"bls.lm2"	"1"	"stimmt genau"
"bls.lm2"	"2"	"stimmt ziemlich"
"bls.lm2"	"3"	"stimmt etwas"
"bls.lm2"	"4"	"stimmt eher nicht"
"bls.lm2"	"5"	"stimmt nicht"
"bls.lm3"	"Variable Label"	"Derzeit finde ich das Lernen für mein Studium richtig spannend."
"bls.lm3"	"1"	"stimmt genau"
"bls.lm3"	"2"	"stimmt ziemlich"
"bls.lm3"	"3"	"stimmt etwas"
"bls.lm3"	"4"	"stimmt eher nicht"
"bls.lm3"	"5"	"stimmt nicht"
"bls.m1"	"Variable Label"	"Ich bin analytisch."
"bls.m1"	"1"	"trifft (fast) immer zu"
"bls.m1"	"2"	"trifft oft zu"
"bls.m1"	"3"	"trifft gelegentlich zu"
"bls.m1"	"4"	"trifft selten zu"
"bls.m1"	"5"	"trifft gar nicht zu"
"bls.m2"	"Variable Label"	"Ich bin rational."
"bls.m2"	"1"	"trifft (fast) immer zu"
"bls.m2"	"2"	"trifft oft zu"
"bls.m2"	"3"	"trifft gelegentlich zu"
"bls.m2"	"4"	"trifft selten zu"
