variable	value	label
"version"	"Variable Label"	"AUSSDA archive version"
"doi"	"Variable Label"	"digital object identifier"
"id"	"Variable Label"	"case identifer"
"country"	"Variable Label"	"Country"
"country"	"1"	"1 Austria"
"country"	"2"	"2 Estonia"
"country"	"3"	"3 Finland"
"country"	"4"	"4 France"
"country"	"5"	"5 Germany"
"country"	"6"	"6 Italy"
"country"	"7"	"7 Slovakia"
"country"	"8"	"8 UK"
"contact"	"Variable Label"	"Contact/address number"
"intnr"	"Variable Label"	"Intnr Interviewer identification code"
"q1"	"Variable Label"	"Q1 Interest in politics"
"q1"	"1"	"1 very interested"
"q1"	"2"	"2 fairly interested"
"q1"	"3"	"3 not very interested"
"q1"	"4"	"4 not at all interested"
"q2_1"	"Variable Label"	"Q2_1 Interest in local politics"
"q2_1"	"1"	"1 very interested"
"q2_1"	"2"	"2 fairly interested"
"q2_1"	"3"	"3 not very interested"
"q2_1"	"4"	"4 not at all interested"
"q2_2"	"Variable Label"	"Q2_2 Interest in national politics"
"q2_2"	"1"	"1 very interested"
"q2_2"	"2"	"2 fairly interested"
"q2_2"	"3"	"3 not very interested"
"q2_2"	"4"	"4 not at all interested"
"q2_3"	"Variable Label"	"Q2_3 Interest in European politics"
"q2_3"	"1"	"1 very interested"
"q2_3"	"2"	"2 fairly interested"
"q2_3"	"3"	"3 not very interested"
"q2_3"	"4"	"4 not at all interested"
"q2_4"	"Variable Label"	"Q2_4 Interest in international politics"
"q2_4"	"1"	"1 very interested"
"q2_4"	"2"	"2 fairly interested"
"q2_4"	"3"	"3 not very interested"
"q2_4"	"4"	"4 not at all interested"
"q3"	"Variable Label"	"Q3 Frequency of following politics in the news"
"q3"	"1"	"1 every day"
"q3"	"2"	"2 several times a week"
"q3"	"3"	"3 once/twice a week"
"q3"	"4"	"4 less often"
"q3"	"5"	"5 never"
"q4"	"Variable Label"	"Q4 Main information channel"
"q4"	"1"	"1 TV"
"q4"	"2"	"2 radio"
"q4"	"3"	"3 newspaper"
"q4"	"4"	"4 internet"
"q4"	"5"	"5 none of these"
"q5_1"	"Variable Label"	"Q5_1 Interest in politics: father"
"q5_1"	"1"	"1 very interested"
"q5_1"	"2"	"2 fairly interested"
"q5_1"	"3"	"3 not very interested"
"q5_1"	"4"	"4 not at all interested"
"q5_2"	"Variable Label"	"Q5_2 Interest in politics: mother"
"q5_2"	"1"	"1 very interested"
"q5_2"	"2"	"2 fairly interested"
"q5_2"	"3"	"3 not very interested"
"q5_2"	"4"	"4 not at all interested"
"q5_3"	"Variable Label"	"Q5_3 Interest in politics: best friend"
"q5_3"	"1"	"1 very interested"
"q5_3"	"2"	"2 fairly interested"
"q5_3"	"3"	"3 not very interested"
"q5_3"	"4"	"4 not at all interested"
"q6"	"Variable Label"	"Q6 Importance: friends have same political opinion as interviewee"
"q6"	"1"	"1 very important"
"q6"	"2"	"2 fairly important"
"q6"	"3"	"3 not very important"
"q6"	"4"	"4 not at all important"
"q7"	"Variable Label"	"Q7 Eligible to vote in the last general elections"
"q7"	"0"	"0 no"
"q7"	"1"	"1 yes"
"q8"	"Variable Label"	"Q8 Voted in the last general elections?"
"q8"	"0"	"0 no"
"q8"	"1"	"1 yes"
"q9at"	"Variable Label"	"Q9 Party voted for in last general elections (Austria)"
"q9at"	"1"	"1 SPOE"
"q9at"	"2"	"2 OEVP"
"q9at"	"3"	"3 FPOE"
"q9at"	"4"	"4 Gruene"
"q9at"	"5"	"5 KPOE"
"q9at"	"44"	"44 other party"
"q9at"	"55"	"55 invalid vote"
"q9et"	"Variable Label"	"Q9 Party voted for in last general elections (Estonia)"
"q9et"	"1"	"1 Isamaaliit"
"q9et"	"2"	"2 Keskerakond"
"q9et"	"3"	"3 Rahvaliit"
"q9et"	"4"	"4 Reformierakond"
"q9et"	"5"	"5 Res Publica"
"q9et"	"6"	"6 Sotsiaal-demokraatlik Erakond"
"q9et"	"7"	"7 üksikkandidaat"
"q9et"	"44"	"44 other party"
"q9et"	"55"	"55 invalid vote"
"q9fi"	"Variable Label"	"Q9 Party voted for in last general elections (Finland)"
"q9fi"	"1"	"1 Suomen Keskusta"
"q9fi"	"2"	"2 Suomen Sosialidemokraattinen Puolue"
"q9fi"	"3"	"3 Kansallinen Kokoomus"
"q9fi"	"4"	"4 Vasemmistoliitto"
"q9fi"	"5"	"5 Vihreä liitto"
"q9fi"	"6"	"6 Ruotsalainen kansanpuolue"
"q9fi"	"7"	"7 Suomen Kristillisdemokraatit"
"q9fi"	"8"	"8 Perussuomalaiset"
"q9fi"	"44"	"44 other party"
"q9fi"	"55"	"55 invalid vote"
"q9fr"	"Variable Label"	"Q9 Party voted for in last general elections (France)"
"q9fr"	"1"	"1 Lutte Ouvrière, LCR, Parti des Travailleurs"
"q9fr"	"2"	"2 Parti Communiste"
"q9fr"	"3"	"3 Parti Socialiste"
"q9fr"	"4"	"4 Les Verts"
"q9fr"	"5"	"5 Autres mouvements écologistes"
"q9fr"	"6"	"6 Chasse, pêche, nature et tradition"
"q9fr"	"7"	"7 UDF"
"q9fr"	"8"	"8 UMP"
"q9fr"	"9"	"9 FN/MNR"
"q9fr"	"44"	"44 other party"
"q9fr"	"55"	"55 invalid vote"
"q9de"	"Variable Label"	"Q9 Party voted for in last general elections (Germany)"
"q9de"	"1"	"1 CDU/CSU"
"q9de"	"2"	"2 SPD"
"q9de"	"3"	"3 FDP"
"q9de"	"4"	"4 Bündnis 90/Die Grünen"
"q9de"	"5"	"5 PDS"
"q9de"	"44"	"44 other party"
"q9de"	"55"	"55 invalid vote"
"q9it"	"Variable Label"	"Q9 Party voted for in last general elections (Italy)"
"q9it"	"1"	"1 Forza Italia"
"q9it"	"2"	"2 DS"
"q9it"	"3"	"3 Margherita"
"q9it"	"4"	"4 Alleanza Nazionale"
"q9it"	"5"	"5 Rifondazione Comunista"
"q9it"	"6"	"6 Lega Nord"
"q9it"	"7"	"7 Lista Di Pietro"
"q9it"	"8"	"8 CCD/CDU (Biancofiore)"
"q9it"	"9"	"9 Verdi & SDI (Girasole)"
"q9it"	"10"	"10 Comunisti Italiani"
"q9it"	"44"	"44 other party"
"q9it"	"55"	"55 invalid vote"
"q9sk"	"Variable Label"	"Q9 Party voted for in last general elections (Slovakia)"
"q9sk"	"1"	"1 HZDS"
"q9sk"	"2"	"2 SDKU"
"q9sk"	"3"	"3 Smer"
"q9sk"	"4"	"4 SMK"
"q9sk"	"5"	"5 KDH"
"q9sk"	"6"	"6 Aliancia nového obèana (ANO)"
"q9sk"	"7"	"7 KSS"
"q9sk"	"8"	"8 SNS/Pravá SNS"
"q9sk"	"9"	"9 SDL/SDA"
"q9sk"	"44"	"44 other party"
"q9sk"	"55"	"55 invalid vote"
"q9gb"	"Variable Label"	"Q9 Party voted for in last general elections (Great Britain)"
"q9gb"	"1"	"1 Labour"
"q9gb"	"2"	"2 Conservative"
"q9gb"	"3"	"3 Liberal Democrat"
"q9gb"	"4"	"4 Green Party"
"q9gb"	"5"	"5 UK Independence Party"
"q9gb"	"6"	"6 Scottish National Party (SNP)"
"q9gb"	"7"	"7 Plaid Cymru"
"q9gb"	"8"	"8 SDLP"
"q9gb"	"9"	"9 Scottish Socialist Party"
"q9gb"	"10"	"10 Ulster Unionist Party"
"q9gb"	"11"	"11 Sinn Fein"
"q9gb"	"12"	"12 Democratic Unionist"
"q9gb"	"44"	"44 other party"
"q9gb"	"55"	"55 invalid vote"
"q10"	"Variable Label"	"Q10 Eligible to vote in the EP elections in June 2004?"
"q10"	"0"	"0 no"
"q10"	"1"	"1 yes"
"q11"	"Variable Label"	"Q11 Voted in the EP elections in June 2004?"
"q11"	"0"	"0 no"
"q11"	"1"	"1 yes"
"q12at"	"Variable Label"	"Q12 Party voted for in last EP elections (Austria)"
"q12at"	"1"	"1 SPOE"
"q12at"	"2"	"2 OEVP"
"q12at"	"3"	"3 FPOE"
"q12at"	"4"	"4 Gruene"
"q12at"	"5"	"5 Liste Hans-Peter Martin (HPM)"
"q12at"	"6"	"6 Die Linke"
"q12at"	"44"	"44 other party"
"q12at"	"55"	"55 invalid vote"
"q12et"	"Variable Label"	"Q12 Party voted for in last EP elections (Estonia)"
"q12et"	"1"	"1 Isamaaliit"
"q12et"	"2"	"2 Keskerakond"
"q12et"	"3"	"3 Rahvaliit"
